region_1,timestep_3,technology_3,parameter,value
DE,h3018,reservoir,stInflow,0.078879702
DE,h3019,reservoir,stInflow,0.078879702
DE,h3020,reservoir,stInflow,0.078879702
DE,h3021,reservoir,stInflow,0.078879702
DE,h3022,reservoir,stInflow,0.078879702
DE,h3023,reservoir,stInflow,0.078879702
DE,h3024,reservoir,stInflow,0.078879702
DE,h3025,reservoir,stInflow,0.098043769
DE,h3026,reservoir,stInflow,0.098043769
DE,h3027,reservoir,stInflow,0.098043769
DE,h3028,reservoir,stInflow,0.098043769
DE,h3029,reservoir,stInflow,0.098043769
DE,h3030,reservoir,stInflow,0.098043769
DE,h3031,reservoir,stInflow,0.098043769
DE,h3032,reservoir,stInflow,0.098043769
DE,h3033,reservoir,stInflow,0.098043769
DE,h3034,reservoir,stInflow,0.098043769
DE,h3035,reservoir,stInflow,0.098043769
DE,h3036,reservoir,stInflow,0.098043769
DE,h3037,reservoir,stInflow,0.098043769
DE,h3038,reservoir,stInflow,0.098043769
DE,h3039,reservoir,stInflow,0.098043769
DE,h3040,reservoir,stInflow,0.098043769
DE,h3041,reservoir,stInflow,0.098043769
DE,h3042,reservoir,stInflow,0.098043769
DE,h3043,reservoir,stInflow,0.098043769
DE,h3044,reservoir,stInflow,0.098043769
DE,h3045,reservoir,stInflow,0.098043769
DE,h3046,reservoir,stInflow,0.098043769
DE,h3047,reservoir,stInflow,0.098043769
DE,h3048,reservoir,stInflow,0.098043769
DE,h3049,reservoir,stInflow,0.098043769
DE,h3050,reservoir,stInflow,0.098043769
DE,h3051,reservoir,stInflow,0.098043769
DE,h3052,reservoir,stInflow,0.098043769
DE,h3053,reservoir,stInflow,0.098043769
DE,h3054,reservoir,stInflow,0.098043769
DE,h3055,reservoir,stInflow,0.098043769
DE,h3056,reservoir,stInflow,0.098043769
DE,h3057,reservoir,stInflow,0.098043769
DE,h3058,reservoir,stInflow,0.098043769
DE,h3059,reservoir,stInflow,0.098043769
DE,h3060,reservoir,stInflow,0.098043769
DE,h3061,reservoir,stInflow,0.098043769
DE,h3062,reservoir,stInflow,0.098043769
DE,h3063,reservoir,stInflow,0.098043769
DE,h3064,reservoir,stInflow,0.098043769
DE,h3065,reservoir,stInflow,0.098043769
DE,h3066,reservoir,stInflow,0.098043769
DE,h3067,reservoir,stInflow,0.098043769
DE,h3068,reservoir,stInflow,0.098043769
DE,h3069,reservoir,stInflow,0.098043769
DE,h3070,reservoir,stInflow,0.098043769
DE,h3071,reservoir,stInflow,0.098043769
DE,h3072,reservoir,stInflow,0.098043769
DE,h3073,reservoir,stInflow,0.098043769
DE,h3074,reservoir,stInflow,0.098043769
DE,h3075,reservoir,stInflow,0.098043769
DE,h3076,reservoir,stInflow,0.098043769
DE,h3077,reservoir,stInflow,0.098043769
DE,h3078,reservoir,stInflow,0.098043769
DE,h3079,reservoir,stInflow,0.098043769
DE,h3080,reservoir,stInflow,0.098043769
DE,h3081,reservoir,stInflow,0.098043769
DE,h3082,reservoir,stInflow,0.098043769
DE,h3083,reservoir,stInflow,0.098043769
DE,h3084,reservoir,stInflow,0.098043769
DE,h3085,reservoir,stInflow,0.098043769
DE,h3086,reservoir,stInflow,0.098043769
DE,h3087,reservoir,stInflow,0.098043769
DE,h3088,reservoir,stInflow,0.098043769
DE,h3089,reservoir,stInflow,0.098043769
DE,h3090,reservoir,stInflow,0.098043769
DE,h3091,reservoir,stInflow,0.098043769
DE,h3092,reservoir,stInflow,0.098043769
DE,h3093,reservoir,stInflow,0.098043769
DE,h3094,reservoir,stInflow,0.098043769
DE,h3095,reservoir,stInflow,0.098043769
DE,h3096,reservoir,stInflow,0.098043769
DE,h3097,reservoir,stInflow,0.098043769
DE,h3098,reservoir,stInflow,0.098043769
DE,h3099,reservoir,stInflow,0.098043769
DE,h3100,reservoir,stInflow,0.098043769
DE,h3101,reservoir,stInflow,0.098043769
DE,h3102,reservoir,stInflow,0.098043769
DE,h3103,reservoir,stInflow,0.098043769
DE,h3104,reservoir,stInflow,0.098043769
DE,h3105,reservoir,stInflow,0.098043769
DE,h3106,reservoir,stInflow,0.098043769
DE,h3107,reservoir,stInflow,0.098043769
DE,h3108,reservoir,stInflow,0.098043769
DE,h3109,reservoir,stInflow,0.098043769
DE,h3110,reservoir,stInflow,0.098043769
DE,h3111,reservoir,stInflow,0.098043769
DE,h3112,reservoir,stInflow,0.098043769
DE,h3113,reservoir,stInflow,0.098043769
DE,h3114,reservoir,stInflow,0.098043769
DE,h3115,reservoir,stInflow,0.098043769
DE,h3116,reservoir,stInflow,0.098043769
DE,h3117,reservoir,stInflow,0.098043769
DE,h3118,reservoir,stInflow,0.098043769
DE,h3119,reservoir,stInflow,0.098043769
DE,h3120,reservoir,stInflow,0.098043769
DE,h3121,reservoir,stInflow,0.098043769
DE,h3122,reservoir,stInflow,0.098043769
DE,h3123,reservoir,stInflow,0.098043769
DE,h3124,reservoir,stInflow,0.098043769
DE,h3125,reservoir,stInflow,0.098043769
DE,h3126,reservoir,stInflow,0.098043769
DE,h3127,reservoir,stInflow,0.098043769
DE,h3128,reservoir,stInflow,0.098043769
DE,h3129,reservoir,stInflow,0.098043769
DE,h3130,reservoir,stInflow,0.098043769
DE,h3131,reservoir,stInflow,0.098043769
DE,h3132,reservoir,stInflow,0.098043769
DE,h3133,reservoir,stInflow,0.098043769
DE,h3134,reservoir,stInflow,0.098043769
DE,h3135,reservoir,stInflow,0.098043769
DE,h3136,reservoir,stInflow,0.098043769
DE,h3137,reservoir,stInflow,0.098043769
DE,h3138,reservoir,stInflow,0.098043769
DE,h3139,reservoir,stInflow,0.098043769
DE,h3140,reservoir,stInflow,0.098043769
DE,h3141,reservoir,stInflow,0.098043769
DE,h3142,reservoir,stInflow,0.098043769
DE,h3143,reservoir,stInflow,0.098043769
DE,h3144,reservoir,stInflow,0.098043769
DE,h3145,reservoir,stInflow,0.098043769
DE,h3146,reservoir,stInflow,0.098043769
DE,h3147,reservoir,stInflow,0.098043769
DE,h3148,reservoir,stInflow,0.098043769
DE,h3149,reservoir,stInflow,0.098043769
DE,h3150,reservoir,stInflow,0.098043769
DE,h3151,reservoir,stInflow,0.098043769
DE,h3152,reservoir,stInflow,0.098043769
DE,h3153,reservoir,stInflow,0.098043769
DE,h3154,reservoir,stInflow,0.098043769
DE,h3155,reservoir,stInflow,0.098043769
DE,h3156,reservoir,stInflow,0.098043769
DE,h3157,reservoir,stInflow,0.098043769
DE,h3158,reservoir,stInflow,0.098043769
DE,h3159,reservoir,stInflow,0.098043769
DE,h3160,reservoir,stInflow,0.098043769
DE,h3161,reservoir,stInflow,0.098043769
DE,h3162,reservoir,stInflow,0.098043769
DE,h3163,reservoir,stInflow,0.098043769
DE,h3164,reservoir,stInflow,0.098043769
DE,h3165,reservoir,stInflow,0.098043769
DE,h3166,reservoir,stInflow,0.098043769
DE,h3167,reservoir,stInflow,0.098043769
DE,h3168,reservoir,stInflow,0.098043769
DE,h3169,reservoir,stInflow,0.098043769
DE,h3170,reservoir,stInflow,0.098043769
DE,h3171,reservoir,stInflow,0.098043769
DE,h3172,reservoir,stInflow,0.098043769
DE,h3173,reservoir,stInflow,0.098043769
DE,h3174,reservoir,stInflow,0.098043769
DE,h3175,reservoir,stInflow,0.098043769
DE,h3176,reservoir,stInflow,0.098043769
DE,h3177,reservoir,stInflow,0.098043769
DE,h3178,reservoir,stInflow,0.098043769
DE,h3179,reservoir,stInflow,0.098043769
DE,h3180,reservoir,stInflow,0.098043769
DE,h3181,reservoir,stInflow,0.098043769
DE,h3182,reservoir,stInflow,0.098043769
DE,h3183,reservoir,stInflow,0.098043769
DE,h3184,reservoir,stInflow,0.098043769
DE,h3185,reservoir,stInflow,0.098043769
DE,h3186,reservoir,stInflow,0.098043769
DE,h3187,reservoir,stInflow,0.098043769
DE,h3188,reservoir,stInflow,0.098043769
DE,h3189,reservoir,stInflow,0.098043769
DE,h3190,reservoir,stInflow,0.098043769
DE,h3191,reservoir,stInflow,0.098043769
DE,h3192,reservoir,stInflow,0.098043769
DE,h3193,reservoir,stInflow,0.089679955
DE,h3194,reservoir,stInflow,0.089679955
DE,h3195,reservoir,stInflow,0.089679955
DE,h3196,reservoir,stInflow,0.089679955
DE,h3197,reservoir,stInflow,0.089679955
DE,h3198,reservoir,stInflow,0.089679955
DE,h3199,reservoir,stInflow,0.089679955
DE,h3200,reservoir,stInflow,0.089679955
DE,h3201,reservoir,stInflow,0.089679955
DE,h3202,reservoir,stInflow,0.089679955
DE,h3203,reservoir,stInflow,0.089679955
DE,h3204,reservoir,stInflow,0.089679955
DE,h3205,reservoir,stInflow,0.089679955
DE,h3206,reservoir,stInflow,0.089679955
DE,h3207,reservoir,stInflow,0.089679955
DE,h3208,reservoir,stInflow,0.089679955
DE,h3209,reservoir,stInflow,0.089679955
DE,h3210,reservoir,stInflow,0.089679955
DE,h3211,reservoir,stInflow,0.089679955
DE,h3212,reservoir,stInflow,0.089679955
DE,h3213,reservoir,stInflow,0.089679955
DE,h3214,reservoir,stInflow,0.089679955
DE,h3215,reservoir,stInflow,0.089679955
DE,h3216,reservoir,stInflow,0.089679955
DE,h3217,reservoir,stInflow,0.089679955
DE,h3218,reservoir,stInflow,0.089679955
DE,h3219,reservoir,stInflow,0.089679955
DE,h3220,reservoir,stInflow,0.089679955
DE,h3221,reservoir,stInflow,0.089679955
DE,h3222,reservoir,stInflow,0.089679955
DE,h3223,reservoir,stInflow,0.089679955
DE,h3224,reservoir,stInflow,0.089679955
DE,h3225,reservoir,stInflow,0.089679955
DE,h3226,reservoir,stInflow,0.089679955
DE,h3227,reservoir,stInflow,0.089679955
DE,h3228,reservoir,stInflow,0.089679955
DE,h3229,reservoir,stInflow,0.089679955
DE,h3230,reservoir,stInflow,0.089679955
DE,h3231,reservoir,stInflow,0.089679955
DE,h3232,reservoir,stInflow,0.089679955
DE,h3233,reservoir,stInflow,0.089679955
DE,h3234,reservoir,stInflow,0.089679955
DE,h3235,reservoir,stInflow,0.089679955
DE,h3236,reservoir,stInflow,0.089679955
DE,h3237,reservoir,stInflow,0.089679955
DE,h3238,reservoir,stInflow,0.089679955
DE,h3239,reservoir,stInflow,0.089679955
DE,h3240,reservoir,stInflow,0.089679955
DE,h3241,reservoir,stInflow,0.089679955
DE,h3242,reservoir,stInflow,0.089679955
DE,h3243,reservoir,stInflow,0.089679955
DE,h3244,reservoir,stInflow,0.089679955
DE,h3245,reservoir,stInflow,0.089679955
DE,h3246,reservoir,stInflow,0.089679955
DE,h3247,reservoir,stInflow,0.089679955
DE,h3248,reservoir,stInflow,0.089679955
DE,h3249,reservoir,stInflow,0.089679955
DE,h3250,reservoir,stInflow,0.089679955
DE,h3251,reservoir,stInflow,0.089679955
DE,h3252,reservoir,stInflow,0.089679955
DE,h3253,reservoir,stInflow,0.089679955
DE,h3254,reservoir,stInflow,0.089679955
DE,h3255,reservoir,stInflow,0.089679955
DE,h3256,reservoir,stInflow,0.089679955
DE,h3257,reservoir,stInflow,0.089679955
DE,h3258,reservoir,stInflow,0.089679955
DE,h3259,reservoir,stInflow,0.089679955
DE,h3260,reservoir,stInflow,0.089679955
DE,h3261,reservoir,stInflow,0.089679955
DE,h3262,reservoir,stInflow,0.089679955
DE,h3263,reservoir,stInflow,0.089679955
DE,h3264,reservoir,stInflow,0.089679955
DE,h3265,reservoir,stInflow,0.089679955
DE,h3266,reservoir,stInflow,0.089679955
DE,h3267,reservoir,stInflow,0.089679955
DE,h3268,reservoir,stInflow,0.089679955
DE,h3269,reservoir,stInflow,0.089679955
DE,h3270,reservoir,stInflow,0.089679955
DE,h3271,reservoir,stInflow,0.089679955
DE,h3272,reservoir,stInflow,0.089679955
DE,h3273,reservoir,stInflow,0.089679955
DE,h3274,reservoir,stInflow,0.089679955
DE,h3275,reservoir,stInflow,0.089679955
DE,h3276,reservoir,stInflow,0.089679955
DE,h3277,reservoir,stInflow,0.089679955
DE,h3278,reservoir,stInflow,0.089679955
DE,h3279,reservoir,stInflow,0.089679955
DE,h3280,reservoir,stInflow,0.089679955
DE,h3281,reservoir,stInflow,0.089679955
DE,h3282,reservoir,stInflow,0.089679955
DE,h3283,reservoir,stInflow,0.089679955
DE,h3284,reservoir,stInflow,0.089679955
DE,h3285,reservoir,stInflow,0.089679955
DE,h3286,reservoir,stInflow,0.089679955
DE,h3287,reservoir,stInflow,0.089679955
DE,h3288,reservoir,stInflow,0.089679955
DE,h3289,reservoir,stInflow,0.089679955
DE,h3290,reservoir,stInflow,0.089679955
DE,h3291,reservoir,stInflow,0.089679955
DE,h3292,reservoir,stInflow,0.089679955
DE,h3293,reservoir,stInflow,0.089679955
DE,h3294,reservoir,stInflow,0.089679955
DE,h3295,reservoir,stInflow,0.089679955
DE,h3296,reservoir,stInflow,0.089679955
DE,h3297,reservoir,stInflow,0.089679955
DE,h3298,reservoir,stInflow,0.089679955
DE,h3299,reservoir,stInflow,0.089679955
DE,h3300,reservoir,stInflow,0.089679955
DE,h3301,reservoir,stInflow,0.089679955
DE,h3302,reservoir,stInflow,0.089679955
DE,h3303,reservoir,stInflow,0.089679955
DE,h3304,reservoir,stInflow,0.089679955
DE,h3305,reservoir,stInflow,0.089679955
DE,h3306,reservoir,stInflow,0.089679955
DE,h3307,reservoir,stInflow,0.089679955
DE,h3308,reservoir,stInflow,0.089679955
DE,h3309,reservoir,stInflow,0.089679955
DE,h3310,reservoir,stInflow,0.089679955
DE,h3311,reservoir,stInflow,0.089679955
DE,h3312,reservoir,stInflow,0.089679955
DE,h3313,reservoir,stInflow,0.089679955
DE,h3314,reservoir,stInflow,0.089679955
DE,h3315,reservoir,stInflow,0.089679955
DE,h3316,reservoir,stInflow,0.089679955
DE,h3317,reservoir,stInflow,0.089679955
DE,h3318,reservoir,stInflow,0.089679955
DE,h3319,reservoir,stInflow,0.089679955
DE,h3320,reservoir,stInflow,0.089679955
DE,h3321,reservoir,stInflow,0.089679955
DE,h3322,reservoir,stInflow,0.089679955
DE,h3323,reservoir,stInflow,0.089679955
DE,h3324,reservoir,stInflow,0.089679955
DE,h3325,reservoir,stInflow,0.089679955
DE,h3326,reservoir,stInflow,0.089679955
DE,h3327,reservoir,stInflow,0.089679955
DE,h3328,reservoir,stInflow,0.089679955
DE,h3329,reservoir,stInflow,0.089679955
DE,h3330,reservoir,stInflow,0.089679955
DE,h3331,reservoir,stInflow,0.089679955
DE,h3332,reservoir,stInflow,0.089679955
DE,h3333,reservoir,stInflow,0.089679955
DE,h3334,reservoir,stInflow,0.089679955
DE,h3335,reservoir,stInflow,0.089679955
DE,h3336,reservoir,stInflow,0.089679955
DE,h3337,reservoir,stInflow,0.089679955
DE,h3338,reservoir,stInflow,0.089679955
DE,h3339,reservoir,stInflow,0.089679955
DE,h3340,reservoir,stInflow,0.089679955
DE,h3341,reservoir,stInflow,0.089679955
DE,h3342,reservoir,stInflow,0.089679955
DE,h3343,reservoir,stInflow,0.089679955
DE,h3344,reservoir,stInflow,0.089679955
DE,h3345,reservoir,stInflow,0.089679955
DE,h3346,reservoir,stInflow,0.089679955
DE,h3347,reservoir,stInflow,0.089679955
DE,h3348,reservoir,stInflow,0.089679955
DE,h3349,reservoir,stInflow,0.089679955
DE,h3350,reservoir,stInflow,0.089679955
DE,h3351,reservoir,stInflow,0.089679955
DE,h3352,reservoir,stInflow,0.089679955
DE,h3353,reservoir,stInflow,0.089679955
DE,h3354,reservoir,stInflow,0.089679955
DE,h3355,reservoir,stInflow,0.089679955
DE,h3356,reservoir,stInflow,0.089679955
DE,h3357,reservoir,stInflow,0.089679955
DE,h3358,reservoir,stInflow,0.089679955
DE,h3359,reservoir,stInflow,0.089679955
DE,h3360,reservoir,stInflow,0.089679955
DE,h3361,reservoir,stInflow,0.096197879
DE,h3362,reservoir,stInflow,0.096197879
DE,h3363,reservoir,stInflow,0.096197879
DE,h3364,reservoir,stInflow,0.096197879
DE,h3365,reservoir,stInflow,0.096197879
DE,h3366,reservoir,stInflow,0.096197879
DE,h3367,reservoir,stInflow,0.096197879
DE,h3368,reservoir,stInflow,0.096197879
DE,h3369,reservoir,stInflow,0.096197879
DE,h3370,reservoir,stInflow,0.096197879
DE,h3371,reservoir,stInflow,0.096197879
DE,h3372,reservoir,stInflow,0.096197879
DE,h3373,reservoir,stInflow,0.096197879
DE,h3374,reservoir,stInflow,0.096197879
DE,h3375,reservoir,stInflow,0.096197879
DE,h3376,reservoir,stInflow,0.096197879
DE,h3377,reservoir,stInflow,0.096197879
DE,h3378,reservoir,stInflow,0.096197879
DE,h3379,reservoir,stInflow,0.096197879
DE,h3380,reservoir,stInflow,0.096197879
DE,h3381,reservoir,stInflow,0.096197879
DE,h3382,reservoir,stInflow,0.096197879
DE,h3383,reservoir,stInflow,0.096197879
DE,h3384,reservoir,stInflow,0.096197879
DE,h3385,reservoir,stInflow,0.096197879
DE,h3386,reservoir,stInflow,0.096197879
DE,h3387,reservoir,stInflow,0.096197879
DE,h3388,reservoir,stInflow,0.096197879
DE,h3389,reservoir,stInflow,0.096197879
DE,h3390,reservoir,stInflow,0.096197879
DE,h3391,reservoir,stInflow,0.096197879
DE,h3392,reservoir,stInflow,0.096197879
DE,h3393,reservoir,stInflow,0.096197879
DE,h3394,reservoir,stInflow,0.096197879
DE,h3395,reservoir,stInflow,0.096197879
DE,h3396,reservoir,stInflow,0.096197879
DE,h3397,reservoir,stInflow,0.096197879
DE,h3398,reservoir,stInflow,0.096197879
DE,h3399,reservoir,stInflow,0.096197879
DE,h3400,reservoir,stInflow,0.096197879
DE,h3401,reservoir,stInflow,0.096197879
DE,h3402,reservoir,stInflow,0.096197879
DE,h3403,reservoir,stInflow,0.096197879
DE,h3404,reservoir,stInflow,0.096197879
DE,h3405,reservoir,stInflow,0.096197879
DE,h3406,reservoir,stInflow,0.096197879
DE,h3407,reservoir,stInflow,0.096197879
DE,h3408,reservoir,stInflow,0.096197879
DE,h3409,reservoir,stInflow,0.096197879
DE,h3410,reservoir,stInflow,0.096197879
DE,h3411,reservoir,stInflow,0.096197879
DE,h3412,reservoir,stInflow,0.096197879
DE,h3413,reservoir,stInflow,0.096197879
DE,h3414,reservoir,stInflow,0.096197879
DE,h3415,reservoir,stInflow,0.096197879
DE,h3416,reservoir,stInflow,0.096197879
DE,h3417,reservoir,stInflow,0.096197879
DE,h3418,reservoir,stInflow,0.096197879
DE,h3419,reservoir,stInflow,0.096197879
DE,h3420,reservoir,stInflow,0.096197879
DE,h3421,reservoir,stInflow,0.096197879
DE,h3422,reservoir,stInflow,0.096197879
DE,h3423,reservoir,stInflow,0.096197879
DE,h3424,reservoir,stInflow,0.096197879
DE,h3425,reservoir,stInflow,0.096197879
DE,h3426,reservoir,stInflow,0.096197879
DE,h3427,reservoir,stInflow,0.096197879
DE,h3428,reservoir,stInflow,0.096197879
DE,h3429,reservoir,stInflow,0.096197879
DE,h3430,reservoir,stInflow,0.096197879
DE,h3431,reservoir,stInflow,0.096197879
DE,h3432,reservoir,stInflow,0.096197879
DE,h3433,reservoir,stInflow,0.096197879
DE,h3434,reservoir,stInflow,0.096197879
DE,h3435,reservoir,stInflow,0.096197879
DE,h3436,reservoir,stInflow,0.096197879
DE,h3437,reservoir,stInflow,0.096197879
DE,h3438,reservoir,stInflow,0.096197879
DE,h3439,reservoir,stInflow,0.096197879
DE,h3440,reservoir,stInflow,0.096197879
DE,h3441,reservoir,stInflow,0.096197879
DE,h3442,reservoir,stInflow,0.096197879
DE,h3443,reservoir,stInflow,0.096197879
DE,h3444,reservoir,stInflow,0.096197879
DE,h3445,reservoir,stInflow,0.096197879
DE,h3446,reservoir,stInflow,0.096197879
DE,h3447,reservoir,stInflow,0.096197879
DE,h3448,reservoir,stInflow,0.096197879
DE,h3449,reservoir,stInflow,0.096197879
DE,h3450,reservoir,stInflow,0.096197879
DE,h3451,reservoir,stInflow,0.096197879
DE,h3452,reservoir,stInflow,0.096197879
DE,h3453,reservoir,stInflow,0.096197879
DE,h3454,reservoir,stInflow,0.096197879
DE,h3455,reservoir,stInflow,0.096197879
DE,h3456,reservoir,stInflow,0.096197879
DE,h3457,reservoir,stInflow,0.096197879
DE,h3458,reservoir,stInflow,0.096197879
DE,h3459,reservoir,stInflow,0.096197879
DE,h3460,reservoir,stInflow,0.096197879
DE,h3461,reservoir,stInflow,0.096197879
DE,h3462,reservoir,stInflow,0.096197879
DE,h3463,reservoir,stInflow,0.096197879
DE,h3464,reservoir,stInflow,0.096197879
DE,h3465,reservoir,stInflow,0.096197879
DE,h3466,reservoir,stInflow,0.096197879
DE,h3467,reservoir,stInflow,0.096197879
DE,h3468,reservoir,stInflow,0.096197879
DE,h3469,reservoir,stInflow,0.096197879
DE,h3470,reservoir,stInflow,0.096197879
DE,h3471,reservoir,stInflow,0.096197879
DE,h3472,reservoir,stInflow,0.096197879
DE,h3473,reservoir,stInflow,0.096197879
DE,h3474,reservoir,stInflow,0.096197879
DE,h3475,reservoir,stInflow,0.096197879
DE,h3476,reservoir,stInflow,0.096197879
DE,h3477,reservoir,stInflow,0.096197879
DE,h3478,reservoir,stInflow,0.096197879
DE,h3479,reservoir,stInflow,0.096197879
DE,h3480,reservoir,stInflow,0.096197879
DE,h3481,reservoir,stInflow,0.096197879
DE,h3482,reservoir,stInflow,0.096197879
DE,h3483,reservoir,stInflow,0.096197879
DE,h3484,reservoir,stInflow,0.096197879
DE,h3485,reservoir,stInflow,0.096197879
DE,h3486,reservoir,stInflow,0.096197879
DE,h3487,reservoir,stInflow,0.096197879
DE,h3488,reservoir,stInflow,0.096197879
DE,h3489,reservoir,stInflow,0.096197879
DE,h3490,reservoir,stInflow,0.096197879
DE,h3491,reservoir,stInflow,0.096197879
DE,h3492,reservoir,stInflow,0.096197879
DE,h3493,reservoir,stInflow,0.096197879
DE,h3494,reservoir,stInflow,0.096197879
DE,h3495,reservoir,stInflow,0.096197879
DE,h3496,reservoir,stInflow,0.096197879
DE,h3497,reservoir,stInflow,0.096197879
DE,h3498,reservoir,stInflow,0.096197879
DE,h3499,reservoir,stInflow,0.096197879
DE,h3500,reservoir,stInflow,0.096197879
DE,h3501,reservoir,stInflow,0.096197879
DE,h3502,reservoir,stInflow,0.096197879
DE,h3503,reservoir,stInflow,0.096197879
DE,h3504,reservoir,stInflow,0.096197879
DE,h3505,reservoir,stInflow,0.096197879
DE,h3506,reservoir,stInflow,0.096197879
DE,h3507,reservoir,stInflow,0.096197879
DE,h3508,reservoir,stInflow,0.096197879
DE,h3509,reservoir,stInflow,0.096197879
DE,h3510,reservoir,stInflow,0.096197879
DE,h3511,reservoir,stInflow,0.096197879
DE,h3512,reservoir,stInflow,0.096197879
DE,h3513,reservoir,stInflow,0.096197879
DE,h3514,reservoir,stInflow,0.096197879
DE,h3515,reservoir,stInflow,0.096197879
DE,h3516,reservoir,stInflow,0.096197879
DE,h3517,reservoir,stInflow,0.096197879
DE,h3518,reservoir,stInflow,0.096197879
DE,h3519,reservoir,stInflow,0.096197879
DE,h3520,reservoir,stInflow,0.096197879
DE,h3521,reservoir,stInflow,0.096197879
DE,h3522,reservoir,stInflow,0.096197879
DE,h3523,reservoir,stInflow,0.096197879
DE,h3524,reservoir,stInflow,0.096197879
DE,h3525,reservoir,stInflow,0.096197879
DE,h3526,reservoir,stInflow,0.096197879
DE,h3527,reservoir,stInflow,0.096197879
DE,h3528,reservoir,stInflow,0.096197879
DE,h3529,reservoir,stInflow,0.109438166
DE,h3530,reservoir,stInflow,0.109438166
DE,h3531,reservoir,stInflow,0.109438166
DE,h3532,reservoir,stInflow,0.109438166
DE,h3533,reservoir,stInflow,0.109438166
DE,h3534,reservoir,stInflow,0.109438166
DE,h3535,reservoir,stInflow,0.109438166
