timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; offshore_b,gen; ccgtGasBackProLow,stExtOut; lithiumBattery,gen; gasEngineProMed,gen; pvOpenspace_b,gen; bioGasEngineProLow,gen; ccgtH2BackProLow,gen; ocgtGasChpH2Rdy,gen; ccgtH2BackDh,gen; onshore_c,gen; pvResi_a,gen; ocgtGasChp,gen; onshore_b,gen; ocgtH2,gen; pvInd_a,gen; runOfRiver,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; offshore_a,gen; gasEngineDh,gen; gasEngineProLow,gen; pvResi_b,gen; bioGasEngineDh,gen; bioGasEngineProMed,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,stExtIn; lithiumBattery,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; pemElectrolysis,use; soElectrolysis,use; bevFrtRoadHeavy,use; resistiveHeatSpace,use; eBoilerProMed,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d004 < hh0021 < h0082,nonEU < RS < rs,,,,,,,,,,,,,,559.4534702151234,,,57.1367990990276,,,348.1878754429872,0.00175043598181769,,,,,,,,,797.2395459621573,-347.03873052896154,,-23.719184202599095,-26.332017672747668,,,,,-13.952998036594318,-304.2190624225329,-1.5636226898239356,-3.769722792258828,,-58.665199886672134,,,,,-30.641495480798206,-73.01504916111259,-56.02744595576063,-0.13151622794268142,-12.968946029097749,-107.6325078582321,-702.3425799157478
30th < 2040,30th < 2040 < d004 < hh0021 < h0082,nonEU < UK < ni,,,,,,,,,,,,,,41.75033776216587,,,,789.1772420077309,,,8.797736336332225,,,,,,,,,30.397679032348996,-24.453967296105084,-11.299057753051219,-2.258481491154547,-17.89638045271729,,-28.442450742024548,,,-1.9382146016433526,-447.13605615240874,-0.03548375984502868,-1.4025151974698011,,,,,,,,-15.49020185087392,,-0.39751901035272624,-10.420294572630805,-93.24175505075326,-215.7108681263601
30th < 2040,30th < 2040 < d004 < hh0021 < h0083,EU < IE < ie,,,,,,,,,,,,,,1531.2310984199542,,,15.685794779772486,,,55.77866162291861,,,,,,,,,,,-280.06391643860593,-44.899665375780025,-10.493559242662416,-16.18714840857608,,-1.5841209915665428,,,-9.866936389021225,-837.0654884543209,-0.013764504180475562,-4.359215185517486,,,,,,,,-38.531392034361026,,-0.48460101675838024,-11.76667250417256,-101.05722717506002,-246.32297999693603
30th < 2040,30th < 2040 < d004 < hh0021 < h0083,EU < SE < se_2,,,,,,,,,,,,,,842.7107730638937,,,,,62.14626332526973,,,,,,,,,,,270.2852776049681,-94.11114086716522,-13.965034318209074,-1.259926471333823,-6.1672174387396215,,,,,-3.578461343363908,-39.052366082959814,-0.27593863347315994,-0.6306150529654495,,-50.71500799544288,,,,,,-85.3541626549917,,-0.4485707322411063,-1.4713052457466294,-26.473569375687436,-851.639050721351
30th < 2040,30th < 2040 < d004 < hh0021 < h0083,nonEU < NO < no_n,,,,,,,,,,,,,,246.36033583673967,,,,177.12841644344772,2.4280545674750638,,,0.0031174142094747407,,,,,,,,0.006077173036051211,-135.54222228621217,-12.638591369063823,-0.7135835056093782,-1.7856124496915682,,,,,-2.388540389371974,-15.2108766956159,-0.07591741897994321,-0.9299840423184165,,-21.392536641683428,,,,,-67.29361596039473,-25.94369561529896,,-0.18034853988788416,-1.5859167631187696,-21.61410012516374,-118.63077895887693
30th < 2040,30th < 2040 < d004 < hh0021 < h0083,nonEU < UK < ni,,,,,,,,,,,,,,44.171620913123625,,,,831.5870495911466,,,12.24124040796642,,,,,,,,,27.05541757233927,-27.093027348968942,-11.35000629871734,-2.1895468557562947,-17.896377450530615,,-28.6801345406082,,,-1.9442460702369466,-491.7590017881637,-0.03559418063275077,-1.3596970708278078,,,,,,,,-15.49028143715511,,-0.3987560371630012,-10.42029457403111,-90.72708005077237,-215.71159419170732
30th < 2040,30th < 2040 < d004 < hh0021 < h0084,EU < IE < ie,,,,,,,,,,,,,,940.2207203469047,,,15.405026085628807,,,91.88127743883125,,,,,,,,,,,-341.8081377562778,-3.0655882720918712,-6.956256544532559,-16.1497789724104,,-1.0591535012865159,,,-11.715588129282489,-322.4185627866765,-0.01634339732459095,-3.0501370927585416,,,,,,,,-37.72065233315504,,-0.5753950056564504,-11.766672447224455,-60.518221364178984,-230.68716747530982
30th < 2040,30th < 2040 < d004 < hh0021 < h0084,EU < SE < se_2,,,,,,,,,,,,,,777.3481078597097,,,,,106.61850967935582,,,,,,,,,,,295.37562791550437,-107.34133960978994,-12.62027984845394,-1.0343147957041585,-6.168969308366026,,,,,-4.248915527828714,-39.19804903495678,-0.3276380075101778,-0.5111312719208725,,-48.83365152658006,,,,,,-85.29616819228384,,-0.5326141507950644,-1.4713053588059466,-20.188519573413853,-851.5693570493637
30th < 2040,30th < 2040 < d004 < hh0021 < h0084,nonEU < MK < mk,,,,,,,,,,,,,,260.0932287168786,,,4.430929712726159,,,,,,,,,,,,,322.93329618701677,-64.83935507968864,,-4.363517656564637,-7.365076382139044,,,,,-4.161241636984583,-85.33597122694677,-0.46632514227141275,-0.7696326173517747,,-22.209143141557153,,,,,-51.441009276555015,-20.255936548903993,-0.005559446826064242,-0.029337990626547825,-4.365387379933708,-22.757129924661218,-299.0944333596064
30th < 2040,30th < 2040 < d004 < hh0021 < h0084,nonEU < NO < no_n,,,,,,,,,,,,,,200.40681775432844,,,,144.04338667682634,11.240757577134353,,,0.0028951072428502786,,,,,,,,53.809501104113195,-154.59682647377375,-4.52579459136643,-0.5609357412112795,-1.7851503800210902,,,,,-2.836053089708216,-15.12142225295103,-0.0901411722484425,-0.7135779059607412,,-19.47394716319591,,,,,-47.73661895961163,-25.87032238309067,,-0.2141383231572164,-1.5859166299424512,-15.246746950123205,-119.14593524293386
30th < 2040,30th < 2040 < d004 < hh0021 < h0084,nonEU < RS < rs,,,,,,,,,,,,,,818.0343086635637,,,55.68329491307046,,,374.6937378970437,0.0018902230372222662,,,,,,,,,445.176996483335,-406.39835316125624,-23.792738140688762,-19.359707338055024,-26.33201712196775,,,,,-16.61876202260837,-304.21906599931145,-1.8623577031389988,-3.076862057754716,,-58.66523308931071,,,,,-89.84120893688433,-73.01505061950749,-56.027451613970086,-0.15664281529735063,-12.968946073308516,-87.85015930209678,-513.4067915735723
30th < 2040,30th < 2040 < d004 < hh0021 < h0084,nonEU < UK < ni,,,,,,,,,,,,,,19.532781037393427,,,,341.1453027712292,,,37.53045338385018,,,,,,,,,11.572845487773932,-32.39775614279749,-8.289359685421326,-1.759715085938479,-17.89650680686515,,-15.294150045617046,,,-2.3085165732107873,-34.527933276177,-0.04226304332483464,-1.0882209774970153,,,,,,,,-15.481150645528079,,-0.4734662626045368,-10.420294534877776,-54.090112859800854,-215.7115617193387
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,EU < BG < bg,,,,,,,,,,,,,,140.6814274697381,,,1.9268009857859127,,37.113725958665945,101.06653097379876,,0.8650632621042388,,,,,,,,536.9855941870092,-384.0555635784773,,-8.3555796371811,-32.960953373361065,,,,,-39.472303508154866,-81.16273960745453,-2.320289077752377,-3.4822380291265884,,,,,,,-151.12121458156486,-34.265639613332816,,-1.0729607921541322,-23.076167333731572,-57.29380580442844,
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,EU < IE < ie,,,,,,,,,,,,,,51.23870919879917,,,14.355720013934349,,,146.3102683376427,,2.687126834205887,,,,,,,,245.298652808719,-346.8546333406364,-27.488309481666956,,-16.606280134530472,,,,,-17.51136260865714,,-0.024428577861399858,,,,,,,,,-38.77954945740986,,-0.8600465018120709,-11.766657112964046,,
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,EU < SE < se_2,,,,,,,,,,,,,,477.6493371715091,,,,,447.89830502207707,,,,,,,,,,,245.09516300378849,-109.10777630648042,-10.657719879530843,-1.0571378765508577,-6.136197243057175,,,,,-6.350880526039736,-36.622737297204466,-0.4897225722324908,-0.5300519298114102,,-37.99381891758025,,,,,,-85.11248438041014,,-0.796101691366439,-1.47130725663105,-20.31255191741649,-854.004157357993
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,nonEU < AL < al,,,,,,,,,,,,,,403.165134891155,,,5.556267366813053,,196.369953257137,,,,,,,,,,,122.84254016073777,-57.35892933404982,-26.80943412497084,-5.959864283286899,-10.460644181207796,,,,,-7.412762553287986,-121.34422184333233,-0.830703788883681,-0.9461976710167397,,,,,,,-0.008379805499401408,-29.155304997998265,,-0.0698667047886646,-4.83804590023839,-27.04545036849479,-435.69645030610656
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,nonEU < MK < mk,,,,,,,,,,,,,,373.0438991791765,,,5.439300629524169,,0.0033685187687981536,,,0.0038566243998585242,,,,,,,,122.25808812834099,-64.99563642578616,,-4.500578138333917,-7.362208154353935,,,,,-6.21983381485961,-85.3335473222989,-0.6970190970983253,-0.7929447632730429,,,,,,,-34.29543075647348,-20.25404320652615,,-0.043851677474626906,-4.365387400505308,-23.476174959331,-248.41299532116474
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,nonEU < NO < no_n,,,,,,,,,,,,,,112.31243991420598,,,,80.57156174224208,425.82587411742173,,,0.0026848325808403054,,,,,,,,0.006888289680535741,-157.14091161811686,-6.814088795540965,-0.5615431426992985,-1.8210662772106487,,,,,-4.239066232377408,-14.835014753011839,-0.13473457207551834,-0.7182677416203497,,-20.51748926126548,,,,,-40.128753058269645,-26.443573688916437,,-0.3200738865036795,-1.5859168319344221,-10.140884579372006,-333.31782169195867
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,nonEU < RS < rs,,,,,,,,,,,,,,872.2709976925113,,,64.10312586488484,,52.83371509441601,266.23047035261953,0.0013242985144123537,,,,,,,,,630.6194815864012,-407.37788914840183,-14.492582457004884,-19.971789472699694,-26.33035983987848,,,,,-24.8401671920758,-304.21812873786837,-2.7836776683178077,-3.173710840460789,,,,,,,-50.21474875732433,-73.01331767392476,,-0.23413499249403935,-12.9689456562282,-90.62948323587747,-855.8115861442259
30th < 2040,30th < 2040 < d004 < hh0022 < h0085,nonEU < UK < ni,,,,,,,,,,,,,,5.807961093475243,,,,95.32440426516835,,,59.866015078769344,,,,,,,,,0.0011728117682247184,-32.52029465699171,-11.474639459261889,,-17.902554958361648,,,,,-3.4505541126482493,,-0.06317083431405095,,,,,,,,,-15.877306866352939,,-0.7076929741760651,-10.420288032363624,,-68.58285605404527
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,EU < BG < bg,,,,,,,,,,,,,,140.68142754671445,,,1.9317414772691248,,31.337299512845053,59.0210461126783,,0.4412087121108739,,,,,,,,536.9856817795226,-368.94739302204664,,-9.479211253083937,-32.961187240618706,,,,,-43.18833946933481,-78.58066967458922,-2.5387277521378113,-4.0059438764379625,,,,,,,-120.67943317781929,-34.26566622321871,,-1.173972401161373,-23.07616733404747,-51.50132759167471,
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,EU < IE < ie,,,,,,,,,,,,,,28.355789297828284,,,13.43035459190144,,,167.87839512397375,,2.614752140283328,,,,,,,,245.2986791149839,-331.05463597743255,-39.22296466514227,,-16.606280148292324,,,,,-19.159932552632867,,-0.02672835430577919,,,,,,,,,-38.80064467376716,,-0.9410137483362165,-11.766657147498806,,
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,EU < SE < se_2,,,,,,,,,,,,,,266.3567775398321,,,,,633.3133086661876,,,,,,,,,,,263.14356796480416,-105.88701421696034,-9.515091388809372,-1.2283171780821391,-6.136265973622002,,,,,-6.948770649554959,-36.25939906282458,-0.5358264609766963,-0.617555838205908,,-32.732052303261234,,,,,,-85.02691057614797,,-0.8710489898757011,-1.4713072151517297,-21.57919241801427,-854.0043423481435
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,nonEU < AL < al,,,,,,,,,,,,,,385.9840967771051,,,7.02139464237401,,196.36996083765038,,,,,,,,,,,70.54957364248384,-54.9119519848481,-0.026595250116078707,-6.798041626101233,-10.458708592127476,,,,,-8.110621299079583,-121.34390183164945,-0.9089086281817587,-1.0790233827618678,,,,,,,-0.0018631677853704059,-29.15383280404457,,-0.07644415693635044,-4.8380456774030005,-30.849964530028682,-391.36948052296225
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,nonEU < MK < mk,,,,,,,,,,,,,,463.4063661130838,,,6.626864560671655,,0.0033215019865345343,,,0.0016829986225787446,,,,,,,,119.55164250049015,-62.222871104372956,,-5.133864398153609,-7.362213182344064,,,,,-6.805386824802549,-85.33345983711902,-0.7626384757573753,-0.9046432474409779,,,,,,,-36.3437434909601,-20.254046973784373,,-0.04798000027241125,-4.365387393490579,-26.778980159447332,-333.27526319406957
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,nonEU < NO < no_n,,,,,,,,,,,,,,29.37198800809381,,,,20.883215131510052,453.2344590386192,,,0.9279190679381092,,,,,,,,14.241340147640098,-152.50225516313893,-0.0036664017693093056,-0.0033352242277055826,-1.816136618728946,,,,,-4.63814409612771,-0.005771199702805157,-0.14741887145884114,-0.0033373597489426685,,-0.0069493175659809244,,,,,-0.0037736581972161445,-24.279076356826987,,-0.35020656098102737,-1.5859159148570898,-0.003820428174561354,-333.30864731848305
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,nonEU < RS < rs,,,,,,,,,,,,,,876.9600716681392,,,80.15973107004521,,52.83371553501779,183.01274154276922,,,,,,,,,,714.164003608951,-389.9988257857257,-13.58186866728391,-22.78150977901969,-26.33036707042294,,,,,-27.17869183755045,-304.21806396976535,-3.0457410748191647,-3.620262874936395,,,,,,,-44.733752564928196,-73.01331974641096,,-0.2561771327937231,-12.968945659547472,-103.3793664321904,-882.0253524274901
30th < 2040,30th < 2040 < d004 < hh0022 < h0086,nonEU < UK < ni,,,,,,,,,,,,,,2.9829327482612187,,,,48.62593005943922,,,92.79028017919845,,,,,,,,,30.28969656825042,-30.444681885678392,-22.943811852011528,,-17.902557902078645,,-41.72128086930977,,,-3.7753991819497954,,-0.06911791799413705,,,,,,,,-0.0012700256867485792,-15.936509683984024,,-0.7743172222635714,-10.420289957269318,,-30.700130565720375
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,EU < BG < bg,,,,,,,,,,,,,,122.65466116055907,,,1.9430424033961513,,37.11576782349153,27.13853882462421,,5.018736311066007,,,,,,,,326.88982201857687,-367.64372624900506,,-0.5045741030518284,-32.95298692450661,,,,,-55.19557065222641,-0.9115965328576205,-3.244545373396102,-0.4615846140491291,,,,,,,-0.5492514304845753,-34.25687923809277,,-1.5003604539617763,-23.07616733367097,-0.4623301482616993,
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,EU < IE < ie,,,,,,,,,,,,,,192.6086853325059,,,13.149364742898625,,,193.5486377984276,,,,,,,,,,88.71870780795864,-328.81266594564795,-61.64515889932022,,-16.606324004577687,,-3.7052886690353573,,,-24.48678101300079,,-0.03415937696678242,,,,,,,,,-39.76501095249097,,-1.2026345876966875,-11.76666637383933,,
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,EU < SE < se_2,,,,,,,,,,,,,,164.90051499487495,,,,,692.8628272551946,,,,,,,,,,,267.10289932325,-106.91015151331001,-5.194023826556452,-1.5664034769326665,-6.1348120389034975,,,,,-8.88066932061501,-31.56347132154868,-0.6847970458593601,-0.8053163562346131,,-13.299348514821647,,,,,,-84.11503416064343,,-1.113218212438377,-1.4713071856750584,-9.122897999809398,-854.0040196340536
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,nonEU < MK < mk,,,,,,,,,,,,,,255.52365381295917,,,7.935730285288107,,0.004074896574701101,,,0.0012228745275509457,,,,,,,,78.72533226009638,-61.17134458610743,,-6.519040042834931,-7.362224064727581,,,,,-8.6974218948804,-85.33365146651936,-0.9746673844837409,-1.148936866202776,,,,,,,-13.261609483426172,-20.25399314597167,,-0.06131940999514669,-4.365387384863136,-34.0031969380813,-99.03724007817712
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,nonEU < NO < no_n,,,,,,,,,,,,,,95.47308420642005,,,,68.43477813346611,437.09328571098007,,,0.002665628685914223,,,,,,,,0.006603175152556648,-153.97581399553076,-5.891724716707525,-0.8647159429879642,-1.821067516569601,,,,,-5.9276418889593145,-14.807545256472661,-0.1884042969713018,-1.0842835094935699,,-20.231405291653523,,,,,-23.000445553284585,-26.44357416601227,,-0.447571062398136,-1.5859161176925458,-11.42179045556568,-333.31824383776626
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,nonEU < RS < rs,,,,,,,,,,,,,,1099.9158500595224,,,90.19946863433498,,52.83371556561488,95.50485518980133,,,,,,,,,,483.55453439160397,-383.408096362164,-13.6550312164118,-28.927252010017042,-26.330371766332398,,,,,-34.73491743343728,-304.21805388655355,-3.892518646217784,-4.597014346463779,,,,,,,-46.07698342496704,-73.0133225668429,,-0.32739955289645956,-12.968945646264936,-131.26737264694717,-758.5924995610153
30th < 2040,30th < 2040 < d004 < hh0022 < h0087,nonEU < UK < ni,,,,,,,,,,,,,,7.517966181062893,,,,122.38066976523379,,,74.37224446447486,,,,,,,,,0.001382716208538451,-30.14302789897671,-11.23550441142612,,-17.902554956325492,,,,,-4.825036453083094,,-0.08833409602814125,,,,,,,,,-15.8746308454297,,-0.989593058539116,-10.420288006220417,,-112.79322315546996
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,EU < BG < bg,,,,,,,,,,,,,,139.2091142990368,,,1.9595905326086926,,28.46836674699485,15.129912455657328,,0.3839244665967483,,,,,,,,310.8438930311243,-333.3702169171523,,-3.902785797737036,-32.960911424788605,,,,,-45.633892521591875,-7.498752328106856,-2.6824839946647705,-3.2203465999438365,,,,,,,-4.3687381718592215,-34.26496654531442,,-1.2404489507162426,-23.07616732965895,-3.7739304073013726,
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,EU < EE < ee,,,,,,,,,,,,,,247.66270461656478,,,,,,,,,,,,,,,,276.79461887573314,-100.04867301906576,-5.094732440281364,,-2.327776712906695,,,,,-10.695461803795252,,-1.5647255015517654,,,,,,,,-0.024801314665447653,-13.722930622732797,,-0.30385647328410564,-9.721062155421587,,-380.95353354895764
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,EU < IE < ie,,,,,,,,,,,,,,1089.6902569846022,,,13.121560254678323,,,118.18471032263558,,,,,,,,,,,-300.54690996959755,-61.64518131065539,-11.855108953908474,-16.606334652321472,,-5.187367119333741,,,-20.24486964701689,-415.5340678473416,-0.028241855617880306,-5.221715183675532,,,,,,,,-39.765031358273895,,-0.9942989422736567,-11.766670430852177,-104.7611809505827,-226.83922754275414
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,EU < LU < lu,,,,,,,,,,,,,,10.329659940809572,,,1.6420817951184052,18.323354363393005,,2.6149343201694157,2.9635809926811847,2.351592646746363,,,,,,,,61.69651497753551,-50.74690708589072,-6.52820870229774,,-3.123652124010362,,,,,,,-0.27287590100742165,,,,-5.328562552342621,,,-8.401366313948783,,-7.171933203464884,,-0.3545943952893152,-5.5397107563305195,,-12.455447244551534
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,EU < SE < se_2,,,,,,,,,,,,,,416.44411820334074,,,,,503.2539117564996,,,,,,,,,,,259.2926736372058,-102.77708673245861,-10.586359775672713,-1.720344789091475,-6.136271308205333,,,,,-7.342246932279825,-37.135891677463306,-0.566167799708927,-0.8635080915067681,,-37.602927884066055,,,,,,-85.11061079053665,,-0.9203724077711372,-1.4713073102072758,-32.75283409212644,-854.0042644280605
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,nonEU < AL < al,,,,,,,,,,,,,,332.3698857657189,,,15.129192277663496,,196.36998804250723,,,,,,,,,,,80.58972924042956,-49.32469552422532,-0.0019790140461829115,-8.994816057865686,-10.350608708839706,,,,,-8.569887733431587,-121.34371429462779,-0.9603758597814113,-1.4276481111780688,,,,,,,,-26.758308285798556,,-0.08077283091687358,-4.838045650320951,-40.81938014111785,-350.9886953022843
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,nonEU < MK < mk,,,,,,,,,,,,,,94.41255252800882,,,9.323074743765185,,60.12634249428772,,,0.0023320652143459224,,,,,,,,79.47164504983112,-55.89173323711354,,-6.7922439043758365,-7.292388633599259,,,,,-7.190743954196306,-0.014041885415745397,-0.8058231148306461,-1.19603990084523,,,,,,,-0.001963682805779184,-18.59336291521607,,-0.05069688259655812,-4.365387359459859,-35.4321202752873,-105.70922634076052
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,nonEU < NO < no_n,,,,,,,,,,,,,,206.26844461285646,,,,148.3165556294767,282.5809641837375,,,0.002849634684998775,,,,,,,,0.006859049453773187,-148.0232266600925,-8.171606530473879,-0.9200486953250102,-1.8210750925420136,,,,,-4.9007804371045856,-14.972787442964666,-0.155766510555094,-1.1589713188939834,,-20.79286642529794,,,,,-55.03906272393687,-26.443575661314636,,-0.3700371155856032,-1.5859174738265684,-19.50219028856811,-333.3180118659832
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,nonEU < RS < rs,,,,,,,,,,,,,,748.6652405537176,,,102.25345263818463,,52.83371615651852,43.36482569775027,,,,,,,,,,490.12438207289154,-350.31669138249316,-0.001766868360440391,-30.143602666076898,-26.045938980967495,,,,,-28.71769365138193,-304.21770483524136,-3.2182071032293886,-4.790165563978573,,,,,,,-0.0018042613488900368,-67.00629453645907,,-0.2706832420056086,-12.968945648449228,-136.78770877696357,-472.75539607555265
30th < 2040,30th < 2040 < d004 < hh0022 < h0088,nonEU < UK < ni,,,,,,,,,,,,,,35.40323989103168,,,,670.105269087457,,,38.334979709859404,,,,,,,,,7.762609136142045,-27.715121296280486,-22.94387661490272,-3.0089624161612436,-17.90256066101282,,-58.40980959225951,-1.8807857251801687,,-3.989182325880622,-250.5638457143306,-0.07303174143336034,-1.8678821794088392,,,,,,,-0.0013224226533822437,-15.9365724472693,,-0.8181631739623265,-10.420292279764697,-120.36375729630889,-215.71157945387898
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < BG < bg,,,,,,,,,,,,,,234.5937616500593,,,2.042602485140867,,26.143278581502138,3.6606131179119235,,0.359448677792355,,,,,,,,799.000475440911,-352.2699067927275,-0.0018373687405654556,-14.983233670282571,-31.814833774693337,,,,,-49.17769577667186,-98.93889896951306,-2.8907983633655134,-5.950991995294311,,,,,,,-238.02564071625022,-32.95749873114958,,-1.3367788228004356,-23.07614673846782,-214.37505903294274,
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < EE < ee,,,,,,,,,,,,,,354.16304901533186,,,,,,,,,,,,,,,,221.16258011388658,-108.4968077206789,-3.9044246939086453,,-2.18626552171784,-0.0011621700103544607,,,,-11.526042108487417,,-1.6862378034682002,,,-43.73585956196298,,,,,-0.018539549565530687,-12.76848406081892,,-0.3274531357557946,-9.721055328767799,,-380.9538575931219
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < IE < ie,,,,,,,,,,,,,,1275.740204525219,,,12.846519559603438,,,57.38264020582612,,,,,,,,,,,-317.8905151047489,-31.91221959564315,-12.021572901288911,-16.125845837756906,,-2.264751183288621,,,-21.817030841020284,-552.9513337496508,-0.030435040865463298,-5.286620762474181,,,,,,,,-38.075100391507945,,-1.0715134780813296,-11.766672038405213,-107.95030411240207,-226.8061186854662
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < LU < lu,,,,,,,,,,,,,,14.797738491158485,,,1.674185288903508,25.61370918109222,,1.5135303025366147,1.781831809830747,,,,,,,,,71.69051587196655,-55.29441895156091,-14.39050884079133,-1.9578348907607501,-2.996504204770974,,,,,,-0.33245811933318653,-0.29406669698796256,-1.790037121915706,,,-5.499995007734408,,,-9.053793438731175,,-7.103105517120065,,-0.3821312259829672,-5.539730457288059,-12.435675277498982,
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < SE < se_2,,,,,,,,,,,,,,612.2165794961236,,,,,371.1638741665655,,,,,,,,,,,258.5742198939028,-107.86289991183045,-37.29342122859986,-1.740401828747266,-6.0315846915491065,,,,,-7.912425743256843,-38.26867495291869,-0.6101348422000017,-0.8731514297938914,,-67.57482513761987,,,,,-0.0015666287257414043,-83.35314233158097,,-0.9918460111461266,-1.4712972552067394,-33.965136780523274,-854.0043752925429
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,EU < SK < sk,,,,,,,,,,,,,,1054.4538201622656,,,29.75777276647096,,,,,0.0010955480051133657,,,,,,,,471.48195919816214,-308.0807666001896,-95.379277391131,-18.63394020213691,-38.47538885811896,,,,,,-487.70840440309655,-7.037551946332506,-43.301556514473376,,,,,,-40.379545247165034,-0.303845789502185,-42.499952415604106,,-3.4817384817669517,-18.48404312773648,-133.46478580219622,-318.4640552651086
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,nonEU < AL < al,,,,,,,,,,,,,,400.337217257003,,,22.101472861677756,,196.36998808230075,,,,,,,,,,,0.003278015397554854,-53.74476072716178,-25.5908828739471,-9.074934417554669,-10.459230468564458,,,,,-9.235401770636173,-121.3429914439953,-1.0349560218042606,-1.4398147042417948,,,,,,,-0.007065799141473427,-29.154212365243268,,-0.08704542800005696,-4.8380372708512045,-41.18505177936928,-311.61835549689073
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,nonEU < MK < mk,,,,,,,,,,,,,,420.94632002605783,,,10.955959505272485,,60.131943359236914,,,1.5778396066524685,,,,,,,,93.78884118704902,-60.90028123903345,,-5.806486768881729,-6.815622296946501,,,,,-7.7491574583537775,-0.003715327988052205,-0.8684011334821201,-1.0240898549212245,,,,,,,-33.4144181758766,-18.56177382418648,,-0.05463386381031461,-4.365368242220996,-30.118247458732874,-417.7180907859611
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,nonEU < NO < no_n,,,,,,,,,,,,,,245.50103151908817,,,,176.53873728398898,218.32787421006654,,,0.0030643979622280355,,,,,,,,0.006730640111623661,-155.34799622629598,-11.370635963851372,-0.9303069865453911,-1.7567231113155257,,,,,-5.28136163905281,-15.083160239311205,-0.16786291164286907,-1.1722142768503767,,-23.120565692954315,,,,,-45.49033421587416,-25.347145253131877,,-0.39877318569165865,-1.5859175248413906,-20.006767053937907,-333.31809223713316
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,nonEU < RS < rs,,,,,,,,,,,,,,772.6311421387957,,,109.9089230236544,,52.83371791696876,9.269069355552896,,11.340925329335622,,,,,,,,677.6745861166635,-381.70913285893573,-40.163269802894625,-27.84700251857387,-26.330096622986904,,,,,-30.94783117892254,-299.4013319272354,-3.468124262992819,-3.2251941837440654,,,,,,,-89.84047966451068,-73.01381288176894,,-0.29170376208640614,-12.96892208886958,-135.395107983923,-509.0562608608859
30th < 2040,30th < 2040 < d004 < hh0023 < h0089,nonEU < UK < ni,,,,,,,,,,,,,,39.864563504192326,,,,750.0877747129897,,,12.992648898009202,,,,,,,,,7.729818119619174,-29.36388353818759,-12.5423710687449,-3.0432437602047773,-17.828427693981183,,-29.456430560592313,,,-4.298971312320346,-347.62317551975144,-0.07870318668412972,-1.8885105544605574,,,,,,,,-15.279994882568644,,-0.8816994878479408,-10.42029485203686,-122.25738002545837,-215.71159128882996
