timestep,region,variable,value
2020,CZ,"oil;chp plant, auto",0.15966761070751104
2020,DE,"oil;chp plant, auto",11.253835839992167
2020,DK,"oil;chp plant, auto",1.4268556665583256
2020,ES,"oil;chp plant, auto",3.205984652689806
2020,FI,"oil;chp plant, auto",1.7282598773140485
2020,FR,"oil;chp plant, auto",2.7442692318406263
2020,GR,"oil;chp plant, auto",0.10300076805400918
2020,HR,"oil;chp plant, auto",0.819113398442626
2020,IE,"oil;chp plant, auto",0.9162647635534716
2020,IT,"oil;chp plant, auto",1.9013211850389617
2020,NL,"oil;chp plant, auto",3.93223439268926
2020,PL,"oil;chp plant, auto",1.0260848021116504
2020,PT,"oil;chp plant, auto",0.824044952520208
2020,RO,"oil;chp plant, auto",0.4943494534162509
2020,SE,"oil;chp plant, auto",0.555982580787717
2020,SI,"oil;chp plant, auto",0.26816939287014574
2020,SK,"oil;chp plant, auto",0.02329847846724492
2020,AL,"oil;chp plant, auto",0.39799154079407656
2020,BA,"oil;chp plant, auto",0.04990991512158503
2020,CH,"oil;chp plant, auto",2.656466252440688
2020,NO,"oil;chp plant, auto",0.6941623819306444
2020,RS,"oil;chp plant, auto",0.7904773498648011
2020,UK,"oil;chp plant, auto",11.787262442826702
2020,AT,gas;heating plant,8.501686378876814
2020,BG,gas;heating plant,7.252796660847456
2020,CZ,gas;heating plant,4.292358841805632
2020,DE,gas;heating plant,140.0501406625891
2020,DK,gas;heating plant,22.75198216821888
2020,EE,gas;heating plant,4.2533066031583004
2020,FI,gas;heating plant,19.92936537032812
2020,FR,gas;heating plant,3.5773608793690523
2020,HR,gas;heating plant,3.3980416563106455
2020,HU,gas;heating plant,6.700819402535196
2020,IE,gas;heating plant,0.20182828272177178
2020,IT,gas;heating plant,16.221927119109665
2020,LU,gas;heating plant,0.6126034993360152
2020,LV,gas;heating plant,0.12431198138813862
2020,NL,gas;heating plant,7.196666539476049
2020,PL,gas;heating plant,43.20018347978072
2020,PT,gas;heating plant,4.231086058819778
2020,RO,gas;heating plant,13.804545712823199
2020,SE,gas;heating plant,2.5118039841370283
2020,SI,gas;heating plant,2.1536395022307366
2020,SK,gas;heating plant,11.97818161679573
2020,AL,gas;heating plant,1.3476809406626
2020,BA,gas;heating plant,1.0040188649178339
2020,CH,gas;heating plant,3.1610681562620897
2020,ME,gas;heating plant,0.2550742033194887
2020,MK,gas;heating plant,1.7336243457370593
2020,NO,gas;heating plant,0.2337139697361288
2020,RS,gas;heating plant,5.666761706131074
2020,UK,gas;heating plant,17.972464992215517
2020,AT,"hardcoal;chp plant, main",0.8903080126410543
2020,BG,"hardcoal;chp plant, main",1.0998537589443393
2020,DE,"hardcoal;chp plant, main",3.561076632652422
2020,FI,"hardcoal;chp plant, main",6.433138387951969
2020,FR,"hardcoal;chp plant, main",1.1070983532889933
2020,IT,"hardcoal;chp plant, main",0.01895112654948799
2020,NL,"hardcoal;chp plant, main",4.937214373589483
2020,PL,"hardcoal;chp plant, main",0.5036567651110562
2020,FR,oil;power plant,0.33227776113406154
2020,IT,oil;power plant,1.9221849345232491
2020,AT,biomass;process heat,13.314807216064876
2020,BE,biomass;process heat,7.350855205830659
2020,BG,biomass;process heat,2.317575109990224
2020,CZ,biomass;process heat,5.502743186597311
2020,DE,biomass;process heat,23.782499861959266
2020,DK,biomass;process heat,1.2200474274625828
2020,EE,biomass;process heat,0.13009662055435484
2020,ES,biomass;process heat,21.00543627816237
2020,FI,biomass;process heat,47.844217098275664
2020,FR,biomass;process heat,15.072747963549917
2020,GR,biomass;process heat,1.3761025769037794
2020,HR,biomass;process heat,0.3743470789727365
2020,HU,biomass;process heat,2.5353121454522434
2020,IE,biomass;process heat,1.6967826162706081
2020,IT,biomass;process heat,4.5855720561286475
2020,LT,biomass;process heat,1.2476440718205226
2020,LV,biomass;process heat,4.337567434125404
2020,NL,biomass;process heat,0.9102730016555365
2020,PL,biomass;process heat,20.950824998957735
2020,PT,biomass;process heat,12.11044222657607
2020,RO,biomass;process heat,2.717585180724457
2020,SE,biomass;process heat,49.00779255363155
2020,SK,biomass;process heat,4.695534046649444
2020,CH,biomass;process heat,0.704530484245512
2020,NO,biomass;process heat,3.503006934068286
2020,UK,biomass;process heat,11.267214639917187
2020,FI,oil;heating plant,0.7975670815684852
2020,HR,oil;heating plant,0.01651861304513934
2020,LU,oil;heating plant,0.0025687714140452686
2020,SE,oil;heating plant,13.028570751073875
2020,IT,hardcoal;power plant,14.49925654261396
2020,AT,lignite;space heat,0.006613622414846904
2020,BG,lignite;space heat,0.10624163571122555
2020,CZ,lignite;space heat,5.049350214832583
2020,FR,lignite;space heat,0.0010462066890974562
2020,GR,lignite;space heat,0.046902212443637216
2020,HR,lignite;space heat,0.032302584694511714
2020,HU,lignite;space heat,0.6808430075829757
2020,NL,lignite;space heat,0.019571622014708634
2020,PL,lignite;space heat,0.7117444389690845
2020,RO,lignite;space heat,0.478111300472613
2020,SK,lignite;space heat,0.19569270328983837
2020,BA,lignite;space heat,1.1554114733519116
2020,ME,lignite;space heat,0.0487509123033263
2020,MK,lignite;space heat,0.019923549461066562
2020,RS,lignite;space heat,1.3204329018038037
2020,BE,biomass;power plant,13.06153048583498
2020,BG,biomass;power plant,0.5739551737531856
2020,ES,biomass;power plant,18.49980598012978
2020,FR,biomass;power plant,17.030754125820646
2020,HU,biomass;power plant,6.989165972355765
2020,IT,biomass;power plant,1.8080640253098896
2020,LT,biomass;power plant,0.6709283754854357
2020,NL,biomass;power plant,3.296618474648017
2020,PT,biomass;power plant,2.5989141014585178
2020,RO,biomass;power plant,2.806703969059082
