timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; pvOpenspace_b,gen; onshore_c,gen; onshore_b,gen; pvInd_a,gen; runOfRiver,gen; nuclearPowerFlexChp_HTR,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; nuclearPowerFlexChp_SFR,gen; offshore_a,gen; nuclearPowerFlexChp_LWR,gen; nuclearPowerFlexChp_SMR,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; bevFrtRoadHeavy,use; resistiveHeatSpace,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d001 < hh0003 < h0010,EU < SI < si,,5.106536773208773,,,,23.293854682363712,5.679981842588772,,,10.850969605157117,,,,0.3747549458167172,,,,506.37314489962523,-137.87460655876848,-18.821196904992053,-1.2911932344029413,-6.550148700936649,,,,-38.332383258505246,,-3.571375452271754,-1.2460270349127915,,-26.01558071481358,,,,,-0.3394816127509011,-12.172014931039394,-1.6007010204485161,-303.8629615502512
30th < 2040,30th < 2040 < d001 < hh0003 < h0010,nonEU < BA < ba,,61.198209426274744,,,,36.34248702795563,10.694863790462408,415.2514416050429,51.20050916012445,,,,,,,,,,-96.66997749527506,,-1.545749855086308,-11.90729464516267,,,,-8.206521422541789,-3.474111835693513,-0.9196579413071027,-0.6320059971411074,,-21.929914510495927,,,-51.2382823691579,,-0.07734350615360486,-11.186449197435975,-1.9022943500673477,-364.9989794033319
30th < 2040,30th < 2040 < d001 < hh0003 < h0010,nonEU < ME < me,,34.170277686883956,,196.1763120066678,,2.337472972272777,1.1815079026160393,,,,,,,,,,,112.05537137143521,-28.669057519051222,-0.0031837682453224286,-0.12102987972934781,-1.8688555780690865,,,,-2.240477919029046,-6.932425173567849,-0.2510703333354009,-0.21383668984917492,,-1.2366475130673962,,,-14.00296099049346,,-0.0344917989596072,-2.2800410012576746,-9.329692459920324,-278.73803343927403
30th < 2040,30th < 2040 < d001 < hh0003 < h0010,nonEU < MK < mk,,64.79883545943723,,,,10.111939457726523,16.48154833836201,,,,,,,,,,,67.5269826008787,-52.73690924845648,,-6.889067845653024,-7.146486438059071,,,,-5.157576265681816,-11.26734202964293,-0.5779781840405299,-1.122064306136047,,-25.80270921690063,,,-3.8059531813266116,,-0.036362514999625103,-6.7899238110480855,-36.648337913288245,-0.9400066140204945
30th < 2040,30th < 2040 < d001 < hh0003 < h0010,nonEU < UK < uk,,170.89355496370442,243.06512795601668,435.1343334425782,,48.23489545650187,85.11197305913835,2779.491738329731,,102.70668612760096,225.64746010643393,,,2276.0451072571273,,65.55672073654037,,324.4788065748122,-2461.3662469875876,-332.2204769368632,-40.08486620712137,-173.06972155148858,-120.597620012063,-51.80668394001512,,-245.89879198243597,-1445.6109743256116,-4.5017180342008,-70.86615415135807,,,,,,,-42.295484142122866,-855.6590398461658,-220.39449366848535,-691.9931328468881
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < AT < at,,84.84619974503974,231.6681462585339,314.40995039437473,,281.662353002403,74.20705250875257,,166.26924593529856,123.01871069732181,302.6103034858287,428.67897192024884,,10.508879163086254,,15.896303760159125,,167.51474734544348,-795.3257050324794,-129.94727027087836,,-62.90936177161177,,,,-42.87684902157836,,-3.545989455125297,,,-142.90526181232082,,,-16.7447088655698,,-9.003182912103666,-82.3569822363638,,-915.6746387801833
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < DE < de,,254.02475380430013,739.458759539997,2880.7041696698725,,156.2154201260125,278.37595827225573,1210.1118936488044,30.734774786610963,539.6433534541408,329.1390737080346,13.707540447461687,,283.04309663718163,,1513.2033290492386,,1485.9296827038302,-5885.716432568136,-1037.7402125500673,-0.012410614789873667,-425.6117283275185,-132.2869010248139,,,-508.1854604923659,-0.024763392779402028,-23.94030721842686,-0.012408213584957351,,,-63.21782334833609,,-0.0010120533798355555,,-65.2838402072049,-383.14183908554566,-0.018180564036515173,-1189.1002230313375
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < DK < dk_w,,124.86915290621549,110.00628539980332,,,,4.778843963144785,,,,,,,4.308118502737593,,,,298.73839741510267,-178.9358674381124,-61.8652295363629,-5.336712438915152,-14.506395519324517,,,,-11.975590410455045,-29.95889486492215,-0.2742251209058146,-1.3348426852021062,,-1.274538684026268,,,-20.50921786629336,,-2.3820867015208425,-22.10679350852939,-56.547273677821266,-135.69380842856978
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < ES < es,,1129.256356308855,2080.877609216088,146.70374058212457,,81.26548552159386,12.619505326199882,12.225985650108518,30.374743660932936,928.4397124653539,1082.6858379027608,,,8.084644542791686,,,,732.6434057411037,-2876.015586015795,-176.00600608743292,-74.2606348776615,-95.25642664025754,,,,-358.44068634495034,-468.92204416007473,-3.223325859522606,-63.66166965158923,,-1021.218074310666,-17.86402081061185,,-536.7057401562881,,-19.920480949827876,-58.23141885679234,-413.7073399706462,-61.74583363256613
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < FR < fr,,1805.6971025646474,487.2512028353866,1545.537317214522,,579.7564145395543,140.2437874716002,711.312744450145,27.96841733170786,1424.371310367715,905.3501593208015,,,490.71299366377116,,131.6290422019802,,1495.1159023080402,-4886.30334196794,-607.5670367089735,-58.74359121602709,-146.37411124740015,-108.33651333936936,,,-282.4695915199664,-71.23507789011519,-5.516705506933783,-44.72141275099356,,,-11.397853580229077,,-0.001046622335911889,,-60.85351147698662,-428.32149075650733,-3010.6233687519552,-22.484554363757784
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < FR < fr_co,,15.825625752073593,31.6750516778274,,,,,,,16.768034133492943,8.596439303631167,,,,,,,17.402737994855197,-23.296265651332796,-10.207024770822333,-1.0571068515446465,-0.32515647447463497,,,,-1.1540424655597077,,-0.02252729709597913,-0.5731659658118692,,,,,,,-0.322318211837994,,-25.458268504958557,-27.85339956277629
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < HR < hr,,111.10566055731246,,,,26.53073723422513,2.3569970901942887,516.53491359559,57.190668129214885,59.64350427585959,51.361435670919406,,,1.3787989307068367,,,,255.2420394648153,-189.93277450772626,-58.66358075357277,,-6.117402273209739,,,,-20.371104524923123,,-1.014331359089361,,,-38.395956736910684,,,-1.165962061136483,,-0.5103952106585108,-24.999216743070434,,-740.1717487978374
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < IT < it_cn,,281.6180615818187,525.6866990951107,,,5.88267738439476,,200.35120709904507,,,207.77890685861192,,,,,,,153.51541067854697,-346.1993309331724,-143.7683779918735,-29.494662927911566,-22.583870469075954,,,,-16.61237005345669,-31.19672515611686,-0.4940335215135246,-49.61437826036559,,-178.20062596611135,-7.117221575004931,,,,-3.853868677878545,-24.847513413505798,-373.2204668035206,-147.6312256020517
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < IT < it_cs,,99.68380406495122,546.1254609800853,,,10.39273878519146,22.79953785339698,,15.98216418925104,131.77144570139976,492.0368240414135,,,,,60.327155504384926,,600.6887293685728,-672.5017331622222,-94.20053012656359,-25.974567054591823,-41.21060686139444,,,,-31.13296709628476,-49.00314160111109,-0.925857474037572,-44.019421720860336,,,-13.102686923694684,,-174.95960766528256,,-8.158940636653854,-24.871161403356854,-667.3966068063335,-132.3505959498493
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < IT < it_n,,24.909913208180402,685.2137103150922,,,88.0442316688213,48.69232225118287,171.54333741454212,198.6089531835475,494.88975236550607,613.123051674218,,,,,50.31750721826202,,481.35692649750337,-1770.060962947674,-577.7390401265188,,-116.95302819698132,,,,-89.05059655133297,-140.0144484569268,-2.6482727437619533,,,,-37.25970707343572,,-22.550858699318095,,-17.42401011636781,-82.99751785526954,,
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < PT < pt,,106.99121404949076,,564.1227862078165,,15.13615039215446,,815.317162324402,,,274.33204015029946,,,13.687845400521912,,,,,-553.1651436317175,,-8.105794353648031,-29.686754977794298,,,,-50.96960340634115,-0.006376434640505964,-1.4486673069830993,-6.534453017155354,,-102.73358150339944,-4.9656707090938195,,-152.64647297064715,,-2.5990323891683675,-11.985769916641365,-125.51907253644565,-739.2223508816379
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < RO < ro,,0.0032348510558647095,,167.88738397621822,,121.53357954755613,35.32622555909551,690.4075310991203,108.2639833171678,146.8429292783205,942.3103248810519,,,,,,,,-656.1675375323736,-0.004628884776080645,-13.353533343551975,-41.6955431974624,,,,-100.97589996825492,-191.23433578705936,-11.31573516222883,-7.660312733385687,,-203.47920883081434,,,-376.59062783565025,,-2.8006967134476093,-41.63293564561769,-42.07056192192232,-523.5953531906553
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,EU < SI < si,,11.76319690765766,,,,23.79567947905999,4.743111216972392,,,22.695920058366067,,,,0.3676972348670276,,,,518.8263330609651,-155.7841978287837,-29.430977000807808,-1.4197712241351925,-6.551435523819085,,,,-39.68495484340546,,-3.697392687442781,-1.3625713170555322,,-26.015593929827478,,,,,-0.35146034049935354,-12.172014990515136,-1.8575906184097892,-303.86300387727175
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,nonEU < BA < ba,,77.95541533854534,,,,38.981659173892105,4.7060425648510344,525.7091201566052,25.020558182319427,,,,,,,,,,-109.15562929184152,,-2.060779107964823,-11.917490072271852,,,,-8.49609140863291,-6.337579759567188,-0.952108394253146,-0.6702845121020484,,-29.56533075884885,,,-123.71182705943427,,-0.0800725988894892,-11.186449255281564,-3.00318835247996,-365.2373101234876
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,nonEU < ME < me,,50.32105017530781,,222.9942710023743,,2.256423183652215,1.1494171554160864,,,,,,,,,,,76.07695938844512,-32.37188107185605,-0.003191619616312785,-0.1186285059190026,-1.8689641071263154,,,,-2.3195339680474083,-6.98159064792395,-0.2599294380874004,-0.20983069597253184,,-1.2366491427207662,,,-15.78790307501858,,-0.035708854180782484,-2.280041037641264,-10.587256775647823,-278.7381858767917
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,nonEU < MK < mk,,86.58809283067703,,,,9.308137740274953,6.003664295747869,,,,,,,,,,,67.52695868855248,-59.5482761564041,,-6.698580653615298,-7.1495692191599876,,,,-5.3395631527707925,-11.267356763036128,-0.5983723469380846,-1.085617477046123,,-25.802709862308387,,,-8.50405964299019,,-0.03764557909225723,-6.789923818201045,-35.591925418631305,-1.0149637776242026
30th < 2040,30th < 2040 < d001 < hh0003 < h0011,nonEU < UK < uk,,474.02224926012855,176.8625718450002,345.24797998647114,,54.79474236054476,145.62693332703174,2034.351590019917,,273.83738732339344,609.702221872777,,,2411.744694684715,,129.13927935213505,,313.1523606741408,-3008.5564155865422,-179.51743864981358,-30.80792530115946,-173.06972149221696,-81.5401277907399,-40.95545451803792,,-254.57541708434462,-1445.6109746292643,-4.660562733608887,-46.07146631218799,,,,,,,-43.78789513140148,-855.6590398767582,-79.3868209167722,-724.2818582820425
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < AT < at,,158.29776302439572,319.84024420516675,510.5331842041467,,284.95469647623764,0.0025334458179985414,,22.98070007308918,286.4590482354919,609.8779632550318,0.0018440501380148251,,0.0025724110032616277,,0.0010607280541233858,,130.93821354277702,-800.8694712698535,-203.06361410225668,,-65.40492590931244,,,,-36.81597504183016,-0.0010626570920942936,-3.0447447108994714,,,-169.1323212509105,,,-31.815402644073856,,-7.730534424818115,-82.35698244229228,,-923.6547277570503
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < DE < de,,404.56033918641225,338.41525086208713,1736.4381561500409,,166.8214540815643,306.64871194931163,530.682014768139,50.32898796466339,868.9018257130444,528.3937506763573,21.89527627156235,,282.624424710706,,2412.277367088983,,1316.8196367128423,-5887.511599249017,-766.007039220456,-0.012420042985299523,-425.6063509067218,-124.90304282378818,,,-436.35070339922106,-0.02416093458652346,-20.55621560725651,-0.012414348530694525,,,-63.21845134608131,,-0.001013801153050564,,-56.05561711154887,-383.1418391666799,-0.01749986470171098,-801.3905530110322
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < DK < dk_w,,234.30090376443644,36.53014699999401,,,,4.8077479374024765,,,,,,,4.339870346848483,,,,299.168257500405,-178.9904435820561,-59.953463931297414,-5.201024360844696,-14.50588648579835,,,,-10.28277608367649,-28.733033550027297,-0.2354619203018031,-1.3020411579939386,,-1.2562039212353684,,,-20.39052773496692,,-2.045365892128203,-22.106793505006934,-54.37913357430038,-179.76560538861057
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < ES < es,,1587.7000122570728,3439.6957131525355,165.01959427761025,0.001154451484969746,81.93940880170238,,21.974728259625277,,1255.8618670548922,1484.0185923199672,,,,,,,544.7096728054644,-2862.5228638602075,-189.82856020460932,-103.16035737958764,-98.12608556819808,,,-0.0010004483265877871,-307.7731611250382,-628.4218331481993,-2.767691355681194,-87.68159678427678,,-1021.2187249424352,-18.23171976047263,,-544.7344471772205,-228.72695278603098,-17.104613473369447,-58.2314281989375,-1718.889226631489,-693.5011510628271
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < FR < fr,,3187.2235507120786,72.14469263389266,1341.701814666159,0.0013533379337104178,551.5632973237499,,683.1043575207132,,2486.198200098027,1585.7293728186976,,0.0013271206981498472,293.07721322954546,,,,991.5637085552717,-4874.698166670353,-1001.2226394574142,-173.67895472570876,-151.49592172779617,-291.5419800148765,,,-242.54099050612174,-81.47753984100659,-4.736889414476026,-136.15282052161794,,,-11.62505745121131,,-0.0020189383651021144,,-52.251539254131366,-428.3214961518172,-3545.460728847264,-197.10389737502942
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < FR < fr_co,,20.94568797693983,24.247782059118947,,,,0.05398422041472312,,,21.763743263292717,10.97212510802417,,,0.078708881767771,,,,27.125865654762894,-23.240936043717156,-6.823946800607864,-0.44922212649732934,-0.31280112994881104,,,,-0.9909123356493872,,-0.019342942090452397,-0.22992748603685742,,,,,,,-0.27675679331246933,,-22.103169442135492,-50.741022937960665
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < HR < hr,,158.87379877425175,,,,26.912044598226103,2.326121184539678,382.1987329927272,56.21398740753983,88.8174591330498,80.97018153486009,,,1.3618887195987324,,,,279.20558465472453,-191.1908637886021,-59.42534089682073,,-6.117594263562654,,,,-17.491538974485852,,-0.870950147982794,,,-38.39595988970194,,,-1.1687660186843336,,-0.438248093455205,-24.999216738759564,,-736.7793788554136
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < IT < it_cn,,392.40080426801785,322.6224957860139,,,5.89839013354558,6.232275039669747,117.91480510770195,3.0377392372905536,,296.210190057186,,,,,3.638814926711336,,176.1389422260159,-347.0428865570884,-130.47049060380783,-22.366094329333926,-21.794797886594658,,,,-14.264121903312255,-31.19143052986924,-0.4241992173612353,-41.30530799380931,,-178.20061882202785,-6.958519761662541,,,,-3.309103544149491,-24.847513355807088,-354.28928875983735,-147.63100869748476
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < IT < it_cs,,134.20528311789383,211.98507240969164,,,10.4204972660245,22.99480100885501,,17.830737408613754,187.04227763838566,676.8135146226746,,,,,61.620624628922506,,604.1283982541579,-674.1403631895347,-92.4422298296169,-24.972228133445128,-41.20890724004294,,,,-26.73215419860035,-49.00313935667047,-0.7949825240027492,-42.04360872195791,,,-13.102386992016946,,-173.55283389151512,,-7.005630350673677,-24.871161483354662,-626.559398674368,-130.61276632477205
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < IT < it_n,,42.91266848854743,424.0543010304953,,,88.27939288336292,0.0014894636693475126,103.01568141447414,39.217955614545566,936.3404977270136,1010.0963335102382,,,,,,,649.3720591332685,-1774.3739258755495,-715.2695200478098,-47.057751698738,-121.1986052886672,,,,-76.46281419709784,-140.01446100587302,-2.2739251009147523,-80.10258917889935,,,-38.123779648067284,,-46.496952110291645,,-14.961032263587263,-82.99751796495455,-153.9589869546881,
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < PT < pt,,187.95056021087768,,702.5114674768283,,14.547623462434647,,1396.6430688424023,,,419.238611792508,,,,,,,0.0011976432501693076,-550.5699895492892,-0.0012704440277569208,-20.761757232342774,-30.951235019023994,,,,-43.76477492446951,-410.36138323588233,-1.243890365893352,-16.964096641539303,,-102.73382991570467,-5.109967509237829,,-203.92378705102522,-375.9495050760263,-2.231645136152044,-11.98577154161027,-394.7396187776637,-549.6011088504215
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < RO < ro,,0.003378689939443335,,141.69912321666436,,131.8588045459676,37.257343435877445,452.89167916765336,133.06205915998018,166.10329459246063,1004.1276649973559,,,,,,,,-655.7559368017947,-0.00459035436953719,-12.726073130987176,-41.69528042576062,,,,-86.70241162513405,-191.18406980575068,-9.716194935474784,-7.387561029922296,,-203.4544943127125,,,-265.4817811055001,,-2.404803119980465,-41.63293578077903,-38.53509060838216,-510.32429754264035
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,EU < SI < si,,22.683585348532148,,,,23.912295815855728,2.168927510045505,,,41.29261004355694,,,,0.33297689168734645,,,,515.4665293611621,-156.87008147466005,-41.326167148782744,-3.915040188821918,-6.556671964791127,,,,-34.075272329729366,,-3.1747462793320698,-3.5201794097012313,,-26.01558939055501,,,,,-0.3017795248318137,-12.17201500920835,-14.065960417749938,-303.86292731947856
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,nonEU < BA < ba,,108.25293729961798,,,,39.58491494841578,15.884620264750934,332.91234071467557,52.42663750129683,,,,,,,,,0.0010070867129947619,-109.87866157268581,,-1.4361965635932856,-11.904829207816775,,,,-7.295123041712329,-3.44492008992974,-0.8175227349915574,-0.5983015539568438,,-16.88421556423993,,,-17.18450312468015,,-0.06875390495151164,-11.18644925978179,-1.7737687957762218,-366.5903045388949
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,nonEU < ME < me,,74.16075233686071,,115.58674538932695,,2.28554576623387,2.734540448247368,,,,,,,,,,,134.0011836095955,-32.58630807995843,-0.0031548355355616427,-0.11122136973488456,-1.868147400292927,,,,-1.9916553250761042,-6.661352480064556,-0.22318700939163377,-0.18950508276780667,,-1.236621860685966,,,-1.497252883527819,,-0.030661214951463026,-2.2800410381938168,-1.3530460714533983,-278.73811711241945
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,nonEU < MK < mk,,103.0742928195903,,,,8.654726495108658,1.0792638315772043,,,,,,,,,,,221.86881140863744,-59.94271596870702,,-6.538932430450918,-7.169010469393881,,,,-4.584787087963329,-11.267372279302636,-0.5137891867825254,-1.0521307540018938,,-25.802713062302697,,,-77.63601237584147,,-0.0323241733458138,-6.789923885843979,-34.52481822423865,-98.82537388082402
30th < 2040,30th < 2040 < d001 < hh0003 < h0012,nonEU < UK < uk,,982.937759941171,104.72908963633793,249.6763434418518,,65.59463718553003,108.29213879130897,1168.1549733292195,,502.8161993210352,1112.56421659974,,,2366.5173391062335,,92.38627286247127,,313.15253508571544,-3037.1734326629253,-266.0339481226401,-33.6387383554891,-173.06972154487838,-101.73022234586334,-45.817387884480084,,-218.58980814854024,-1445.6109795324858,-4.0017670420481934,-54.419613224008316,,,,,,,-37.59823986787477,-855.6590400580061,-121.88422963622968,-671.5937729446125
