timestep_2,region_4,technology_3,parameter,value,source
2020,70AL,oilBoilerProHighStock,capaConvResi,0.04383,
2025,70AL,oilBoilerProHighStock,capaConvResi,0.03652,
2030,70AL,oilBoilerProHighStock,capaConvResi,0.02922,
2035,70AL,oilBoilerProHighStock,capaConvResi,0.02192,
2040,70AL,oilBoilerProHighStock,capaConvResi,0.01461,
2045,70AL,oilBoilerProHighStock,capaConvResi,0.00731,
2020,70AL,ccgtGasBackProLowStock,capaConvResi,0.13296,
2025,70AL,ccgtGasBackProLowStock,capaConvResi,0.1108,
2030,70AL,ccgtGasBackProLowStock,capaConvResi,0.08864,
2035,70AL,ccgtGasBackProLowStock,capaConvResi,0.06648,
2040,70AL,ccgtGasBackProLowStock,capaConvResi,0.04432,
2045,70AL,ccgtGasBackProLowStock,capaConvResi,0.02216,
2020,70AL,gasBoilerProLowStock,capaConvResi,0.18083,
2025,70AL,gasBoilerProLowStock,capaConvResi,0.15069,
2030,70AL,gasBoilerProLowStock,capaConvResi,0.12055,
2035,70AL,gasBoilerProLowStock,capaConvResi,0.09042,
2040,70AL,gasBoilerProLowStock,capaConvResi,0.06028,
2045,70AL,gasBoilerProLowStock,capaConvResi,0.03014,
2020,70AL,gasEngineProLowStock,capaConvResi,0.05253,
2025,70AL,gasEngineProLowStock,capaConvResi,0.04378,
2030,70AL,gasEngineProLowStock,capaConvResi,0.03502,
2035,70AL,gasEngineProLowStock,capaConvResi,0.02627,
2040,70AL,gasEngineProLowStock,capaConvResi,0.01751,
2045,70AL,gasEngineProLowStock,capaConvResi,0.00876,
2020,70AL,oilBoilerProLowStock,capaConvResi,0.06212,
2025,70AL,oilBoilerProLowStock,capaConvResi,0.05176,
2030,70AL,oilBoilerProLowStock,capaConvResi,0.04141,
2035,70AL,oilBoilerProLowStock,capaConvResi,0.03106,
2040,70AL,oilBoilerProLowStock,capaConvResi,0.02071,
2045,70AL,oilBoilerProLowStock,capaConvResi,0.01036,
2020,70AL,oilPlantProLowStock,capaConvResi,0.0213,
2025,70AL,oilPlantProLowStock,capaConvResi,0.01775,
2030,70AL,oilPlantProLowStock,capaConvResi,0.0142,
2035,70AL,oilPlantProLowStock,capaConvResi,0.01065,
2040,70AL,oilPlantProLowStock,capaConvResi,0.0071,
2045,70AL,oilPlantProLowStock,capaConvResi,0.00355,
2020,70AL,ccgtGasBackProMedStock,capaConvResi,0.17497,
2025,70AL,ccgtGasBackProMedStock,capaConvResi,0.14581,
2030,70AL,ccgtGasBackProMedStock,capaConvResi,0.11665,
2035,70AL,ccgtGasBackProMedStock,capaConvResi,0.08749,
2040,70AL,ccgtGasBackProMedStock,capaConvResi,0.05833,
2045,70AL,ccgtGasBackProMedStock,capaConvResi,0.02917,
2020,70AL,coalBoilerProMedStock,capaConvResi,0.02033,
2025,70AL,coalBoilerProMedStock,capaConvResi,0.01695,
2030,70AL,coalBoilerProMedStock,capaConvResi,0.01356,
2035,70AL,coalBoilerProMedStock,capaConvResi,0.01017,
2040,70AL,coalBoilerProMedStock,capaConvResi,0.00678,
2045,70AL,coalBoilerProMedStock,capaConvResi,0.00339,
2020,70AL,gasBoilerProMedStock,capaConvResi,0.26247,
2025,70AL,gasBoilerProMedStock,capaConvResi,0.21872,
2030,70AL,gasBoilerProMedStock,capaConvResi,0.17498,
2035,70AL,gasBoilerProMedStock,capaConvResi,0.13124,
2040,70AL,gasBoilerProMedStock,capaConvResi,0.08749,
2045,70AL,gasBoilerProMedStock,capaConvResi,0.04375,
2020,70AL,gasEngineProMedStock,capaConvResi,0.06913,
2025,70AL,gasEngineProMedStock,capaConvResi,0.05761,
2030,70AL,gasEngineProMedStock,capaConvResi,0.04609,
2035,70AL,gasEngineProMedStock,capaConvResi,0.03457,
2040,70AL,gasEngineProMedStock,capaConvResi,0.02305,
2045,70AL,gasEngineProMedStock,capaConvResi,0.01153,
2020,70AL,oilBoilerProMedStock,capaConvResi,0.08698,
2025,70AL,oilBoilerProMedStock,capaConvResi,0.07248,
2030,70AL,oilBoilerProMedStock,capaConvResi,0.05799,
2035,70AL,oilBoilerProMedStock,capaConvResi,0.04349,
2040,70AL,oilBoilerProMedStock,capaConvResi,0.029,
2045,70AL,oilBoilerProMedStock,capaConvResi,0.0145,
2020,70AL,oilPlantProMedStock,capaConvResi,0.03261,
2025,70AL,oilPlantProMedStock,capaConvResi,0.02717,
2030,70AL,oilPlantProMedStock,capaConvResi,0.02174,
2035,70AL,oilPlantProMedStock,capaConvResi,0.01631,
2040,70AL,oilPlantProMedStock,capaConvResi,0.01087,
2045,70AL,oilPlantProMedStock,capaConvResi,0.00544,
2020,70AL,districtHeatSpace,capaConvResi,1.18379,
2025,70AL,districtHeatSpace,capaConvResi,0.8103,
2030,70AL,districtHeatSpace,capaConvResi,0.53712,
2035,70AL,districtHeatSpace,capaConvResi,0.32532,
2040,70AL,districtHeatSpace,capaConvResi,0.14628,
2020,70AL,bioBoilerSpaceStock,capaConvResi,1.95264,
2025,70AL,bioBoilerSpaceStock,capaConvResi,1.33657,
2030,70AL,bioBoilerSpaceStock,capaConvResi,0.88596,
2035,70AL,bioBoilerSpaceStock,capaConvResi,0.5366,
2040,70AL,bioBoilerSpaceStock,capaConvResi,0.24129,
2020,70AL,gasBoilerSpaceStock,capaConvResi,0.4747,
2025,70AL,gasBoilerSpaceStock,capaConvResi,0.32493,
2030,70AL,gasBoilerSpaceStock,capaConvResi,0.21539,
2035,70AL,gasBoilerSpaceStock,capaConvResi,0.13046,
2040,70AL,gasBoilerSpaceStock,capaConvResi,0.05866,
2020,70AL,resistiveHeatSpaceStock,capaConvResi,0.26528,
2025,70AL,resistiveHeatSpaceStock,capaConvResi,0.18158,
2030,70AL,resistiveHeatSpaceStock,capaConvResi,0.12037,
2035,70AL,resistiveHeatSpaceStock,capaConvResi,0.0729,
2040,70AL,resistiveHeatSpaceStock,capaConvResi,0.03278,
2020,70AL,coalBoilerSpaceStock,capaConvResi,0.60805,
2025,70AL,coalBoilerSpaceStock,capaConvResi,0.41621,
2030,70AL,coalBoilerSpaceStock,capaConvResi,0.27589,
2035,70AL,coalBoilerSpaceStock,capaConvResi,0.1671,
2040,70AL,coalBoilerSpaceStock,capaConvResi,0.07514,
2020,72DK,coalBoilerProHighStock,capaConvResi,0.02092,
2025,72DK,coalBoilerProHighStock,capaConvResi,0.01743,
2030,72DK,coalBoilerProHighStock,capaConvResi,0.01395,
2035,72DK,coalBoilerProHighStock,capaConvResi,0.01046,
2040,72DK,coalBoilerProHighStock,capaConvResi,0.00698,
2045,72DK,coalBoilerProHighStock,capaConvResi,0.00349,
2020,72DK,gasBoilerProHighStock,capaConvResi,0.09057,
2025,72DK,gasBoilerProHighStock,capaConvResi,0.07548,
2030,72DK,gasBoilerProHighStock,capaConvResi,0.06038,
2035,72DK,gasBoilerProHighStock,capaConvResi,0.04529,
2040,72DK,gasBoilerProHighStock,capaConvResi,0.03019,
2045,72DK,gasBoilerProHighStock,capaConvResi,0.0151,
2020,72DK,oilBoilerProHighStock,capaConvResi,0.05346,
2025,72DK,oilBoilerProHighStock,capaConvResi,0.04455,
2030,72DK,oilBoilerProHighStock,capaConvResi,0.03564,
2035,72DK,oilBoilerProHighStock,capaConvResi,0.02673,
2040,72DK,oilBoilerProHighStock,capaConvResi,0.01782,
2045,72DK,oilBoilerProHighStock,capaConvResi,0.00891,
2020,72DK,bioBoilerProLowStock,capaConvResi,0.04713,
2025,72DK,bioBoilerProLowStock,capaConvResi,0.03927,
2030,72DK,bioBoilerProLowStock,capaConvResi,0.03142,
2035,72DK,bioBoilerProLowStock,capaConvResi,0.02357,
2040,72DK,bioBoilerProLowStock,capaConvResi,0.01571,
2045,72DK,bioBoilerProLowStock,capaConvResi,0.00786,
2020,72DK,ccgtGasBackProLowStock,capaConvResi,0.10866,
2025,72DK,ccgtGasBackProLowStock,capaConvResi,0.09055,
2030,72DK,ccgtGasBackProLowStock,capaConvResi,0.07244,
2035,72DK,ccgtGasBackProLowStock,capaConvResi,0.05433,
2040,72DK,ccgtGasBackProLowStock,capaConvResi,0.03622,
2045,72DK,ccgtGasBackProLowStock,capaConvResi,0.01811,
2020,72DK,coalBoilerProLowStock,capaConvResi,0.01115,
2025,72DK,coalBoilerProLowStock,capaConvResi,0.00929,
2030,72DK,coalBoilerProLowStock,capaConvResi,0.00744,
2035,72DK,coalBoilerProLowStock,capaConvResi,0.00558,
2040,72DK,coalBoilerProLowStock,capaConvResi,0.00372,
2045,72DK,coalBoilerProLowStock,capaConvResi,0.00186,
2020,72DK,districtHeatPro,capaConvResi,0.05585,
2025,72DK,districtHeatPro,capaConvResi,0.04654,
2030,72DK,districtHeatPro,capaConvResi,0.03723,
2035,72DK,districtHeatPro,capaConvResi,0.02793,
2040,72DK,districtHeatPro,capaConvResi,0.01862,
2045,72DK,districtHeatPro,capaConvResi,0.00931,
2020,72DK,gasBoilerProLowStock,capaConvResi,0.06229,
2025,72DK,gasBoilerProLowStock,capaConvResi,0.05191,
2030,72DK,gasBoilerProLowStock,capaConvResi,0.04153,
2035,72DK,gasBoilerProLowStock,capaConvResi,0.03115,
2040,72DK,gasBoilerProLowStock,capaConvResi,0.02077,
2045,72DK,gasBoilerProLowStock,capaConvResi,0.01039,
2020,72DK,eBoilerProLow,capaConvResi,0.00347,
2025,72DK,eBoilerProLow,capaConvResi,0.00289,
2030,72DK,eBoilerProLow,capaConvResi,0.00231,
2035,72DK,eBoilerProLow,capaConvResi,0.00174,
2040,72DK,eBoilerProLow,capaConvResi,0.00116,
2045,72DK,eBoilerProLow,capaConvResi,0.00058,
2020,72DK,gasEngineProLowStock,capaConvResi,0.04512,
2025,72DK,gasEngineProLowStock,capaConvResi,0.0376,
2030,72DK,gasEngineProLowStock,capaConvResi,0.03008,
2035,72DK,gasEngineProLowStock,capaConvResi,0.02256,
2040,72DK,gasEngineProLowStock,capaConvResi,0.01504,
2045,72DK,gasEngineProLowStock,capaConvResi,0.00752,
2020,72DK,oilBoilerProLowStock,capaConvResi,0.04309,
2025,72DK,oilBoilerProLowStock,capaConvResi,0.03591,
2030,72DK,oilBoilerProLowStock,capaConvResi,0.02873,
2035,72DK,oilBoilerProLowStock,capaConvResi,0.02155,
2040,72DK,oilBoilerProLowStock,capaConvResi,0.01437,
2045,72DK,oilBoilerProLowStock,capaConvResi,0.00719,
2020,72DK,hardcoalPlantProLowStock,capaConvResi,0.01005,
2025,72DK,hardcoalPlantProLowStock,capaConvResi,0.00838,
2030,72DK,hardcoalPlantProLowStock,capaConvResi,0.0067,
2035,72DK,hardcoalPlantProLowStock,capaConvResi,0.00503,
2040,72DK,hardcoalPlantProLowStock,capaConvResi,0.00335,
2045,72DK,hardcoalPlantProLowStock,capaConvResi,0.00168,
2020,72DK,oilPlantProLowStock,capaConvResi,0.02474,
2025,72DK,oilPlantProLowStock,capaConvResi,0.02062,
2030,72DK,oilPlantProLowStock,capaConvResi,0.0165,
2035,72DK,oilPlantProLowStock,capaConvResi,0.01237,
2040,72DK,oilPlantProLowStock,capaConvResi,0.00825,
2045,72DK,oilPlantProLowStock,capaConvResi,0.00413,
2020,72DK,bioBoilerProMedStock,capaConvResi,0.00621,
2025,72DK,bioBoilerProMedStock,capaConvResi,0.00517,
2030,72DK,bioBoilerProMedStock,capaConvResi,0.00414,
2035,72DK,bioBoilerProMedStock,capaConvResi,0.00311,
2040,72DK,bioBoilerProMedStock,capaConvResi,0.00207,
2045,72DK,bioBoilerProMedStock,capaConvResi,0.00104,
2020,72DK,bioGasEngineProMedStock,capaConvResi,0.06487,
2025,72DK,bioGasEngineProMedStock,capaConvResi,0.05406,
2030,72DK,bioGasEngineProMedStock,capaConvResi,0.04325,
2035,72DK,bioGasEngineProMedStock,capaConvResi,0.03244,
2040,72DK,bioGasEngineProMedStock,capaConvResi,0.02163,
2045,72DK,bioGasEngineProMedStock,capaConvResi,0.01082,
2020,72DK,ccgtGasBackProMedStock,capaConvResi,0.11275,
2025,72DK,ccgtGasBackProMedStock,capaConvResi,0.09396,
2030,72DK,ccgtGasBackProMedStock,capaConvResi,0.07517,
2035,72DK,ccgtGasBackProMedStock,capaConvResi,0.05638,
2040,72DK,ccgtGasBackProMedStock,capaConvResi,0.03759,
2045,72DK,ccgtGasBackProMedStock,capaConvResi,0.0188,
2020,72DK,coalBoilerProMedStock,capaConvResi,0.01312,
2025,72DK,coalBoilerProMedStock,capaConvResi,0.01094,
2030,72DK,coalBoilerProMedStock,capaConvResi,0.00875,
2035,72DK,coalBoilerProMedStock,capaConvResi,0.00656,
2040,72DK,coalBoilerProMedStock,capaConvResi,0.00438,
2045,72DK,coalBoilerProMedStock,capaConvResi,0.00219,
2020,72DK,eBoilerProMed,capaConvResi,0.00521,
2025,72DK,eBoilerProMed,capaConvResi,0.00435,
2030,72DK,eBoilerProMed,capaConvResi,0.00348,
2035,72DK,eBoilerProMed,capaConvResi,0.00261,
2040,72DK,eBoilerProMed,capaConvResi,0.00174,
2045,72DK,eBoilerProMed,capaConvResi,0.00087,
2020,72DK,gasBoilerProMedStock,capaConvResi,0.07129,
2025,72DK,gasBoilerProMedStock,capaConvResi,0.05941,
2030,72DK,gasBoilerProMedStock,capaConvResi,0.04753,
2035,72DK,gasBoilerProMedStock,capaConvResi,0.03565,
2040,72DK,gasBoilerProMedStock,capaConvResi,0.02377,
2045,72DK,gasBoilerProMedStock,capaConvResi,0.01189,
2020,72DK,gasEngineProMedStock,capaConvResi,0.04682,
2025,72DK,gasEngineProMedStock,capaConvResi,0.03902,
2030,72DK,gasEngineProMedStock,capaConvResi,0.03121,
2035,72DK,gasEngineProMedStock,capaConvResi,0.02341,
2040,72DK,gasEngineProMedStock,capaConvResi,0.01561,
2045,72DK,gasEngineProMedStock,capaConvResi,0.00781,
2020,72DK,oilBoilerProMedStock,capaConvResi,0.08821,
2025,72DK,oilBoilerProMedStock,capaConvResi,0.07351,
2030,72DK,oilBoilerProMedStock,capaConvResi,0.05881,
2035,72DK,oilBoilerProMedStock,capaConvResi,0.04411,
2040,72DK,oilBoilerProMedStock,capaConvResi,0.02941,
2045,72DK,oilBoilerProMedStock,capaConvResi,0.01471,
2020,72DK,hardcoalPlantProMedStock,capaConvResi,0.01183,
2025,72DK,hardcoalPlantProMedStock,capaConvResi,0.00986,
2030,72DK,hardcoalPlantProMedStock,capaConvResi,0.00789,
2035,72DK,hardcoalPlantProMedStock,capaConvResi,0.00592,
2040,72DK,hardcoalPlantProMedStock,capaConvResi,0.00395,
2045,72DK,hardcoalPlantProMedStock,capaConvResi,0.00198,
2020,72DK,oilPlantProMedStock,capaConvResi,0.04013,
2025,72DK,oilPlantProMedStock,capaConvResi,0.03345,
2030,72DK,oilPlantProMedStock,capaConvResi,0.02676,
2035,72DK,oilPlantProMedStock,capaConvResi,0.02007,
2040,72DK,oilPlantProMedStock,capaConvResi,0.01338,
2045,72DK,oilPlantProMedStock,capaConvResi,0.00669,
2020,72DK,districtHeatSpace,capaConvResi,5.79589,
2025,72DK,districtHeatSpace,capaConvResi,4.63671,
2030,72DK,districtHeatSpace,capaConvResi,3.19671,
2035,72DK,districtHeatSpace,capaConvResi,1.93616,
2040,72DK,districtHeatSpace,capaConvResi,0.87059,
2020,72DK,bioBoilerSpaceStock,capaConvResi,2.17332,
2025,72DK,bioBoilerSpaceStock,capaConvResi,1.73866,
2030,72DK,bioBoilerSpaceStock,capaConvResi,1.19869,
2035,72DK,bioBoilerSpaceStock,capaConvResi,0.72602,
2040,72DK,bioBoilerSpaceStock,capaConvResi,0.32645,
2020,72DK,gasBoilerSpaceStock,capaConvResi,2.04841,
2025,72DK,gasBoilerSpaceStock,capaConvResi,1.63873,
2030,72DK,gasBoilerSpaceStock,capaConvResi,1.1298,
2035,72DK,gasBoilerSpaceStock,capaConvResi,0.68429,
2040,72DK,gasBoilerSpaceStock,capaConvResi,0.30769,
2020,72DK,oilLiquidBoilerSpaceStock,capaConvResi,1.58514,
2025,72DK,oilLiquidBoilerSpaceStock,capaConvResi,1.26812,
2030,72DK,oilLiquidBoilerSpaceStock,capaConvResi,0.87428,
2035,72DK,oilLiquidBoilerSpaceStock,capaConvResi,0.52953,
2040,72DK,oilLiquidBoilerSpaceStock,capaConvResi,0.23811,
2020,72DK,resistiveHeatSpaceStock,capaConvResi,0.14977,
2025,72DK,resistiveHeatSpaceStock,capaConvResi,0.11982,
2030,72DK,resistiveHeatSpaceStock,capaConvResi,0.08261,
2035,72DK,resistiveHeatSpaceStock,capaConvResi,0.05004,
2040,72DK,resistiveHeatSpaceStock,capaConvResi,0.0225,
2020,73EE,coalBoilerProHighStock,capaConvResi,0.00354,
2025,73EE,coalBoilerProHighStock,capaConvResi,0.00295,
2030,73EE,coalBoilerProHighStock,capaConvResi,0.00236,
2035,73EE,coalBoilerProHighStock,capaConvResi,0.00177,
2040,73EE,coalBoilerProHighStock,capaConvResi,0.00118,
2045,73EE,coalBoilerProHighStock,capaConvResi,0.00059,
2020,73EE,gasBoilerProHighStock,capaConvResi,0.01957,
2025,73EE,gasBoilerProHighStock,capaConvResi,0.01631,
2030,73EE,gasBoilerProHighStock,capaConvResi,0.01305,
2035,73EE,gasBoilerProHighStock,capaConvResi,0.00979,
2040,73EE,gasBoilerProHighStock,capaConvResi,0.00653,
2045,73EE,gasBoilerProHighStock,capaConvResi,0.00327,
2020,73EE,oilBoilerProHighStock,capaConvResi,0.02234,
2025,73EE,oilBoilerProHighStock,capaConvResi,0.01862,
2030,73EE,oilBoilerProHighStock,capaConvResi,0.0149,
2035,73EE,oilBoilerProHighStock,capaConvResi,0.01117,
2040,73EE,oilBoilerProHighStock,capaConvResi,0.00745,
2045,73EE,oilBoilerProHighStock,capaConvResi,0.00373,
2020,73EE,bioBoilerProLowStock,capaConvResi,0.02545,
2025,73EE,bioBoilerProLowStock,capaConvResi,0.02121,
2030,73EE,bioBoilerProLowStock,capaConvResi,0.01697,
2035,73EE,bioBoilerProLowStock,capaConvResi,0.01273,
2040,73EE,bioBoilerProLowStock,capaConvResi,0.00849,
2045,73EE,bioBoilerProLowStock,capaConvResi,0.00425,
2020,73EE,ccgtGasBackProLowStock,capaConvResi,0.02067,
2025,73EE,ccgtGasBackProLowStock,capaConvResi,0.01722,
2030,73EE,ccgtGasBackProLowStock,capaConvResi,0.01378,
2035,73EE,ccgtGasBackProLowStock,capaConvResi,0.01034,
2040,73EE,ccgtGasBackProLowStock,capaConvResi,0.00689,
2045,73EE,ccgtGasBackProLowStock,capaConvResi,0.00345,
2020,73EE,districtHeatPro,capaConvResi,0.06441,
2025,73EE,districtHeatPro,capaConvResi,0.05368,
2030,73EE,districtHeatPro,capaConvResi,0.04294,
2035,73EE,districtHeatPro,capaConvResi,0.03221,
2040,73EE,districtHeatPro,capaConvResi,0.02147,
2045,73EE,districtHeatPro,capaConvResi,0.01074,
2020,73EE,gasBoilerProLowStock,capaConvResi,0.02309,
2025,73EE,gasBoilerProLowStock,capaConvResi,0.01924,
2030,73EE,gasBoilerProLowStock,capaConvResi,0.0154,
2035,73EE,gasBoilerProLowStock,capaConvResi,0.01155,
2040,73EE,gasBoilerProLowStock,capaConvResi,0.0077,
2045,73EE,gasBoilerProLowStock,capaConvResi,0.00385,
2020,73EE,oilBoilerProLowStock,capaConvResi,0.01868,
2025,73EE,oilBoilerProLowStock,capaConvResi,0.01557,
2030,73EE,oilBoilerProLowStock,capaConvResi,0.01246,
2035,73EE,oilBoilerProLowStock,capaConvResi,0.00934,
2040,73EE,oilBoilerProLowStock,capaConvResi,0.00623,
2045,73EE,oilBoilerProLowStock,capaConvResi,0.00312,
2020,73EE,bioBoilerProMedStock,capaConvResi,0.01528,
2025,73EE,bioBoilerProMedStock,capaConvResi,0.01273,
2030,73EE,bioBoilerProMedStock,capaConvResi,0.01019,
2035,73EE,bioBoilerProMedStock,capaConvResi,0.00764,
2040,73EE,bioBoilerProMedStock,capaConvResi,0.0051,
2045,73EE,bioBoilerProMedStock,capaConvResi,0.00255,
2020,73EE,bioGasEngineProMedStock,capaConvResi,0.02655,
2025,73EE,bioGasEngineProMedStock,capaConvResi,0.02213,
2030,73EE,bioGasEngineProMedStock,capaConvResi,0.0177,
2035,73EE,bioGasEngineProMedStock,capaConvResi,0.01328,
2040,73EE,bioGasEngineProMedStock,capaConvResi,0.00885,
2045,73EE,bioGasEngineProMedStock,capaConvResi,0.00443,
2020,73EE,ccgtGasBackProMedStock,capaConvResi,0.03042,
2025,73EE,ccgtGasBackProMedStock,capaConvResi,0.02535,
2030,73EE,ccgtGasBackProMedStock,capaConvResi,0.02028,
2035,73EE,ccgtGasBackProMedStock,capaConvResi,0.01521,
2040,73EE,ccgtGasBackProMedStock,capaConvResi,0.01014,
2045,73EE,ccgtGasBackProMedStock,capaConvResi,0.00507,
2020,73EE,coalBoilerProMedStock,capaConvResi,0.00395,
2025,73EE,coalBoilerProMedStock,capaConvResi,0.00329,
2030,73EE,coalBoilerProMedStock,capaConvResi,0.00264,
2035,73EE,coalBoilerProMedStock,capaConvResi,0.00198,
2040,73EE,coalBoilerProMedStock,capaConvResi,0.00132,
2045,73EE,coalBoilerProMedStock,capaConvResi,0.00066,
2020,73EE,gasBoilerProMedStock,capaConvResi,0.03749,
2025,73EE,gasBoilerProMedStock,capaConvResi,0.03125,
2030,73EE,gasBoilerProMedStock,capaConvResi,0.025,
2035,73EE,gasBoilerProMedStock,capaConvResi,0.01875,
2040,73EE,gasBoilerProMedStock,capaConvResi,0.0125,
2045,73EE,gasBoilerProMedStock,capaConvResi,0.00625,
2020,73EE,gasEngineProMedStock,capaConvResi,0.01258,
2025,73EE,gasEngineProMedStock,capaConvResi,0.01049,
2030,73EE,gasEngineProMedStock,capaConvResi,0.00839,
2035,73EE,gasEngineProMedStock,capaConvResi,0.00629,
2040,73EE,gasEngineProMedStock,capaConvResi,0.0042,
2045,73EE,gasEngineProMedStock,capaConvResi,0.0021,
2020,73EE,oilBoilerProMedStock,capaConvResi,0.05119,
2025,73EE,oilBoilerProMedStock,capaConvResi,0.04266,
2030,73EE,oilBoilerProMedStock,capaConvResi,0.03413,
2035,73EE,oilBoilerProMedStock,capaConvResi,0.0256,
2040,73EE,oilBoilerProMedStock,capaConvResi,0.01707,
2045,73EE,oilBoilerProMedStock,capaConvResi,0.00854,
2020,73EE,districtHeatSpace,capaConvResi,1.24066,
2025,73EE,districtHeatSpace,capaConvResi,0.87492,
2030,73EE,districtHeatSpace,capaConvResi,0.57995,
2035,73EE,districtHeatSpace,capaConvResi,0.35126,
2040,73EE,districtHeatSpace,capaConvResi,0.15795,
2020,73EE,bioBoilerSpaceStock,capaConvResi,2.31962,
2025,73EE,bioBoilerSpaceStock,capaConvResi,1.63581,
2030,73EE,bioBoilerSpaceStock,capaConvResi,1.08432,
2035,73EE,bioBoilerSpaceStock,capaConvResi,0.65674,
2040,73EE,bioBoilerSpaceStock,capaConvResi,0.29531,
2020,73EE,gasBoilerSpaceStock,capaConvResi,0.7512,
2025,73EE,gasBoilerSpaceStock,capaConvResi,0.52975,
2030,73EE,gasBoilerSpaceStock,capaConvResi,0.35115,
2035,73EE,gasBoilerSpaceStock,capaConvResi,0.21269,
2040,73EE,gasBoilerSpaceStock,capaConvResi,0.09564,
2020,73EE,oilLiquidBoilerSpaceStock,capaConvResi,0.64064,
2025,73EE,oilLiquidBoilerSpaceStock,capaConvResi,0.45178,
2030,73EE,oilLiquidBoilerSpaceStock,capaConvResi,0.29947,
2035,73EE,oilLiquidBoilerSpaceStock,capaConvResi,0.18138,
2040,73EE,oilLiquidBoilerSpaceStock,capaConvResi,0.08156,
2020,73EE,resistiveHeatSpaceStock,capaConvResi,0.11837,
2025,73EE,resistiveHeatSpaceStock,capaConvResi,0.08348,
2030,73EE,resistiveHeatSpaceStock,capaConvResi,0.05534,
2035,73EE,resistiveHeatSpaceStock,capaConvResi,0.03352,
2040,73EE,resistiveHeatSpaceStock,capaConvResi,0.01507,
2020,73EE,coalBoilerSpaceStock,capaConvResi,0.01188,
2025,73EE,coalBoilerSpaceStock,capaConvResi,0.00838,
2030,73EE,coalBoilerSpaceStock,capaConvResi,0.00555,
2035,73EE,coalBoilerSpaceStock,capaConvResi,0.00337,
2040,73EE,coalBoilerSpaceStock,capaConvResi,0.00152,
2020,74FI,coalBoilerProHighStock,capaConvResi,0.08695,
2025,74FI,coalBoilerProHighStock,capaConvResi,0.07246,
2030,74FI,coalBoilerProHighStock,capaConvResi,0.05797,
2035,74FI,coalBoilerProHighStock,capaConvResi,0.04348,
2040,74FI,coalBoilerProHighStock,capaConvResi,0.02899,
2045,74FI,coalBoilerProHighStock,capaConvResi,0.0145,
2020,74FI,eBoilerProHigh,capaConvResi,0.00514,
2025,74FI,eBoilerProHigh,capaConvResi,0.00428,
2030,74FI,eBoilerProHigh,capaConvResi,0.00343,
2035,74FI,eBoilerProHigh,capaConvResi,0.00257,
2040,74FI,eBoilerProHigh,capaConvResi,0.00172,
2045,74FI,eBoilerProHigh,capaConvResi,0.00086,
2020,74FI,gasBoilerProHighStock,capaConvResi,0.00765,
2025,74FI,gasBoilerProHighStock,capaConvResi,0.00638,
2030,74FI,gasBoilerProHighStock,capaConvResi,0.0051,
2035,74FI,gasBoilerProHighStock,capaConvResi,0.00383,
2040,74FI,gasBoilerProHighStock,capaConvResi,0.00255,
2045,74FI,gasBoilerProHighStock,capaConvResi,0.00128,
2020,74FI,oilBoilerProHighStock,capaConvResi,0.07106,
2025,74FI,oilBoilerProHighStock,capaConvResi,0.05921,
2030,74FI,oilBoilerProHighStock,capaConvResi,0.04737,
2035,74FI,oilBoilerProHighStock,capaConvResi,0.03553,
2040,74FI,oilBoilerProHighStock,capaConvResi,0.02369,
2045,74FI,oilBoilerProHighStock,capaConvResi,0.01185,
2020,74FI,bioBoilerProLowStock,capaConvResi,0.42542,
2025,74FI,bioBoilerProLowStock,capaConvResi,0.35452,
2030,74FI,bioBoilerProLowStock,capaConvResi,0.28361,
2035,74FI,bioBoilerProLowStock,capaConvResi,0.21271,
2040,74FI,bioBoilerProLowStock,capaConvResi,0.14181,
2045,74FI,bioBoilerProLowStock,capaConvResi,0.07091,
2020,74FI,ccgtGasBackProLowStock,capaConvResi,0.00772,
2025,74FI,ccgtGasBackProLowStock,capaConvResi,0.00643,
2030,74FI,ccgtGasBackProLowStock,capaConvResi,0.00515,
2035,74FI,ccgtGasBackProLowStock,capaConvResi,0.00386,
2040,74FI,ccgtGasBackProLowStock,capaConvResi,0.00258,
2045,74FI,ccgtGasBackProLowStock,capaConvResi,0.00129,
2020,74FI,districtHeatPro,capaConvResi,0.08592,
2025,74FI,districtHeatPro,capaConvResi,0.0716,
2030,74FI,districtHeatPro,capaConvResi,0.05728,
2035,74FI,districtHeatPro,capaConvResi,0.04296,
2040,74FI,districtHeatPro,capaConvResi,0.02864,
2045,74FI,districtHeatPro,capaConvResi,0.01432,
2020,74FI,gasBoilerProLowStock,capaConvResi,0.00412,
2025,74FI,gasBoilerProLowStock,capaConvResi,0.00343,
2030,74FI,gasBoilerProLowStock,capaConvResi,0.00275,
2035,74FI,gasBoilerProLowStock,capaConvResi,0.00206,
2040,74FI,gasBoilerProLowStock,capaConvResi,0.00138,
2045,74FI,gasBoilerProLowStock,capaConvResi,0.00069,
2020,74FI,eBoilerProLow,capaConvResi,0.00638,
2025,74FI,eBoilerProLow,capaConvResi,0.00532,
2030,74FI,eBoilerProLow,capaConvResi,0.00425,
2035,74FI,eBoilerProLow,capaConvResi,0.00319,
2040,74FI,eBoilerProLow,capaConvResi,0.00213,
2045,74FI,eBoilerProLow,capaConvResi,0.00107,
2020,74FI,gasEngineProLowStock,capaConvResi,0.03162,
2025,74FI,gasEngineProLowStock,capaConvResi,0.02635,
