timestep_2,carrier_1,region_3,parameter,value,comment,source
2030,industryHeat_low,75FI,capaDem,3.034,,
2030,industryHeat_medium,75FI,capaDem,4.649,,
2030,spaceHeat,75FI,capaDem,15.51,,
2030,industryHeat_high,77LT,capaDem,0.178,,
2030,industryHeat_low,77LT,capaDem,0.437,,
2030,industryHeat_medium,77LT,capaDem,0.249,,
2030,spaceHeat,77LT,capaDem,4.749,,
2030,industryHeat_high,78LV,capaDem,0.171,,
2030,industryHeat_low,78LV,capaDem,0.2,,
2030,industryHeat_medium,78LV,capaDem,0.46,,
2030,spaceHeat,78LV,capaDem,4.502,,
2030,industryHeat_high,79NO,capaDem,0.014,,
2030,industryHeat_low,79NO,capaDem,0.025,,
2030,industryHeat_medium,79NO,capaDem,0.165,,
2030,spaceHeat,79NO,capaDem,1.179,,
2030,industryHeat_high,80NO,capaDem,0.033,,
2030,industryHeat_low,80NO,capaDem,0.06,,
2030,industryHeat_medium,80NO,capaDem,0.389,,
2030,spaceHeat,80NO,capaDem,2.737,,
2030,industryHeat_high,81NO,capaDem,0.067,,
2030,industryHeat_low,81NO,capaDem,0.124,,
2030,industryHeat_medium,81NO,capaDem,0.795,,
2030,spaceHeat,81NO,capaDem,4.255,,
2030,industryHeat_high,82NO,capaDem,0.127,,
2030,industryHeat_low,82NO,capaDem,0.235,,
2030,industryHeat_medium,82NO,capaDem,1.506,,
2030,spaceHeat,82NO,capaDem,7.284,,
2030,industryHeat_high,83NO,capaDem,0.033,,
2030,industryHeat_low,83NO,capaDem,0.062,,
2030,industryHeat_medium,83NO,capaDem,0.397,,
2030,spaceHeat,83NO,capaDem,2.259,,
2030,industryHeat_high,84NO,capaDem,0.028,,
2030,industryHeat_low,84NO,capaDem,0.052,,
2030,industryHeat_medium,84NO,capaDem,0.332,,
2030,spaceHeat,84NO,capaDem,2.156,,
2030,industryHeat_high,85NO,capaDem,0.001,,
2030,industryHeat_low,85NO,capaDem,0.004,,
2030,industryHeat_medium,85NO,capaDem,0.046,,
2030,spaceHeat,85NO,capaDem,0.3,,
2030,industryHeat_high,86SE,capaDem,0.033,,
2030,industryHeat_low,86SE,capaDem,0.037,,
2030,industryHeat_medium,86SE,capaDem,0.178,,
2030,spaceHeat,86SE,capaDem,1.3,,
2030,industryHeat_high,87SE,capaDem,0.161,,
2030,industryHeat_low,87SE,capaDem,0.208,,
2030,industryHeat_medium,87SE,capaDem,1.101,,
2030,spaceHeat,87SE,capaDem,4.12,,
2030,industryHeat_high,88SE,capaDem,0.774,,
2030,industryHeat_low,88SE,capaDem,0.931,,
2030,industryHeat_medium,88SE,capaDem,3.753,,
2030,spaceHeat,88SE,capaDem,27.715,,
2030,industryHeat_high,89SE,capaDem,0.208,,
2030,industryHeat_low,89SE,capaDem,0.256,,
2030,industryHeat_medium,89SE,capaDem,1.021,,
2030,spaceHeat,89SE,capaDem,7.477,,
2030,industryHeat_high,90UK,capaDem,1.224,,
2030,industryHeat_low,90UK,capaDem,1.715,,
2030,industryHeat_medium,90UK,capaDem,2.396,,
2030,spaceHeat,90UK,capaDem,47.78,,
2030,industryHeat_high,91UK,capaDem,0.341,,
2030,industryHeat_low,91UK,capaDem,0.416,,
2030,industryHeat_medium,91UK,capaDem,0.594,,
2030,spaceHeat,91UK,capaDem,10.681,,
2030,industryHeat_high,92UK,capaDem,2.417,,
2030,industryHeat_low,92UK,capaDem,2.309,,
2030,industryHeat_medium,92UK,capaDem,3.489,,
2030,spaceHeat,92UK,capaDem,49.097,,
2030,industryHeat_high,93UK,capaDem,0.623,,
2030,industryHeat_low,93UK,capaDem,0.641,,
2030,industryHeat_medium,93UK,capaDem,0.943,,
2030,spaceHeat,93UK,capaDem,13.803,,
2030,industryHeat_high,94UK,capaDem,0.165,,
2030,industryHeat_low,94UK,capaDem,0.262,,
2030,industryHeat_medium,94UK,capaDem,0.375,,
2030,spaceHeat,94UK,capaDem,8.026,,
2030,industryHeat_high,95UK,capaDem,0.161,,
2030,industryHeat_low,95UK,capaDem,0.188,,
2030,industryHeat_medium,95UK,capaDem,0.284,,
2030,spaceHeat,95UK,capaDem,4.106,,
2030,industryHeat_high,96IE,capaDem,0.45,,
2030,industryHeat_low,96IE,capaDem,0.483,,
2030,industryHeat_medium,96IE,capaDem,0.69,,
2030,spaceHeat,96IE,capaDem,7.56,,
2030,industryHeat_high,98IT,capaDem,0.225,,
2030,industryHeat_low,98IT,capaDem,0.175,,
2030,industryHeat_medium,98IT,capaDem,0.151,,
2030,spaceHeat,98IT,capaDem,3.715,,
2030,industryHeat_high,99FR,capaDem,0.002,,
2030,industryHeat_low,99FR,capaDem,0.01,,
2030,industryHeat_medium,99FR,capaDem,0.007,,
2030,spaceHeat,99FR,capaDem,0.634,,
2035,industryHeat_high,01ES,capaDem,0.364,,
2035,industryHeat_low,01ES,capaDem,0.153,,
2035,industryHeat_medium,01ES,capaDem,0.308,,
2035,spaceHeat,01ES,capaDem,2.806,,
2035,industryHeat_high,02ES,capaDem,0.437,,
2035,industryHeat_low,02ES,capaDem,0.157,,
2035,industryHeat_medium,02ES,capaDem,0.337,,
2035,spaceHeat,02ES,capaDem,2.843,,
2035,industryHeat_high,03ES,capaDem,0.289,,
2035,industryHeat_low,03ES,capaDem,0.131,,
2035,industryHeat_medium,03ES,capaDem,0.274,,
2035,spaceHeat,03ES,capaDem,1.895,,
2035,industryHeat_high,04ES,capaDem,0.712,,
2035,industryHeat_low,04ES,capaDem,0.295,,
2035,industryHeat_medium,04ES,capaDem,0.653,,
2035,spaceHeat,04ES,capaDem,3.111,,
2035,industryHeat_high,05ES,capaDem,0.231,,
2035,industryHeat_low,05ES,capaDem,0.117,,
2035,industryHeat_medium,05ES,capaDem,0.268,,
2035,spaceHeat,05ES,capaDem,1.332,,
2035,industryHeat_high,06ES,capaDem,1.244,,
2035,industryHeat_low,06ES,capaDem,0.809,,
2035,industryHeat_medium,06ES,capaDem,1.95,,
2035,spaceHeat,06ES,capaDem,6.994,,
2035,industryHeat_high,07ES,capaDem,0.529,,
2035,industryHeat_low,07ES,capaDem,0.352,,
2035,industryHeat_medium,07ES,capaDem,0.788,,
2035,spaceHeat,07ES,capaDem,6.595,,
2035,industryHeat_high,08ES,capaDem,0.285,,
2035,industryHeat_low,08ES,capaDem,0.116,,
2035,industryHeat_medium,08ES,capaDem,0.237,,
2035,spaceHeat,08ES,capaDem,2.377,,
2035,industryHeat_high,09ES,capaDem,0.407,,
2035,industryHeat_low,09ES,capaDem,0.193,,
2035,industryHeat_medium,09ES,capaDem,0.38,,
2035,spaceHeat,09ES,capaDem,4.221,,
2035,industryHeat_high,10ES,capaDem,0.233,,
2035,industryHeat_low,10ES,capaDem,0.109,,
2035,industryHeat_medium,10ES,capaDem,0.218,,
2035,spaceHeat,10ES,capaDem,2.584,,
2035,industryHeat_high,11ES,capaDem,1.613,,
2035,industryHeat_low,11ES,capaDem,0.575,,
2035,industryHeat_medium,11ES,capaDem,1.334,,
2035,spaceHeat,11ES,capaDem,6.84,,
2035,industryHeat_high,12PT,capaDem,0.65,,
2035,industryHeat_low,12PT,capaDem,0.594,,
2035,industryHeat_medium,12PT,capaDem,1.243,,
2035,spaceHeat,12PT,capaDem,3.363,,
2035,industryHeat_high,13PT,capaDem,0.415,,
2035,industryHeat_low,13PT,capaDem,0.396,,
2035,industryHeat_medium,13PT,capaDem,0.657,,
2035,spaceHeat,13PT,capaDem,2.717,,
2035,industryHeat_high,14FR,capaDem,0.27,,
2035,industryHeat_low,14FR,capaDem,0.328,,
2035,industryHeat_medium,14FR,capaDem,0.433,,
2035,spaceHeat,14FR,capaDem,11.448,,
2035,industryHeat_high,15FR,capaDem,0.064,,
2035,industryHeat_low,15FR,capaDem,0.129,,
2035,industryHeat_medium,15FR,capaDem,0.153,,
2035,spaceHeat,15FR,capaDem,6.723,,
2035,industryHeat_high,16FR,capaDem,0.348,,
2035,industryHeat_low,16FR,capaDem,0.269,,
2035,industryHeat_medium,16FR,capaDem,0.348,,
2035,spaceHeat,16FR,capaDem,10.991,,
2035,industryHeat_high,17FR,capaDem,0.316,,
2035,industryHeat_low,17FR,capaDem,0.324,,
2035,industryHeat_medium,17FR,capaDem,0.408,,
2035,spaceHeat,17FR,capaDem,10.024,,
2035,industryHeat_high,18FR,capaDem,0.218,,
2035,industryHeat_low,18FR,capaDem,0.142,,
2035,industryHeat_medium,18FR,capaDem,0.2,,
2035,spaceHeat,18FR,capaDem,8.559,,
2035,industryHeat_high,19FR,capaDem,0.721,,
2035,industryHeat_low,19FR,capaDem,0.189,,
2035,industryHeat_medium,19FR,capaDem,0.34,,
2035,spaceHeat,19FR,capaDem,8.102,,
2035,industryHeat_high,20FR,capaDem,0.588,,
2035,industryHeat_low,20FR,capaDem,0.158,,
2035,industryHeat_medium,20FR,capaDem,0.277,,
2035,spaceHeat,20FR,capaDem,8.108,,
2035,industryHeat_high,21FR,capaDem,0.455,,
2035,industryHeat_low,21FR,capaDem,0.514,,
2035,industryHeat_medium,21FR,capaDem,0.587,,
2035,spaceHeat,21FR,capaDem,11.039,,
2035,industryHeat_high,22FR,capaDem,0.036,,
2035,industryHeat_low,22FR,capaDem,0.017,,
2035,industryHeat_medium,22FR,capaDem,0.026,,
2035,spaceHeat,22FR,capaDem,4.766,,
2035,industryHeat_high,23FR,capaDem,3.056,,
2035,industryHeat_low,23FR,capaDem,1.823,,
2035,industryHeat_medium,23FR,capaDem,2.719,,
2035,spaceHeat,23FR,capaDem,26.906,,
2035,industryHeat_high,24FR,capaDem,0.221,,
2035,industryHeat_low,24FR,capaDem,0.106,,
2035,industryHeat_medium,24FR,capaDem,0.134,,
2035,spaceHeat,24FR,capaDem,4.679,,
2035,industryHeat_high,25FR,capaDem,0.419,,
2035,industryHeat_low,25FR,capaDem,0.32,,
2035,industryHeat_medium,25FR,capaDem,0.503,,
2035,spaceHeat,25FR,capaDem,12.912,,
2035,industryHeat_high,26FR,capaDem,0.737,,
2035,industryHeat_low,26FR,capaDem,0.355,,
2035,industryHeat_medium,26FR,capaDem,0.506,,
2035,spaceHeat,26FR,capaDem,17.529,,
2035,industryHeat_high,27FR,capaDem,0.128,,
2035,industryHeat_low,27FR,capaDem,0.078,,
2035,industryHeat_medium,27FR,capaDem,0.09,,
2035,spaceHeat,27FR,capaDem,2.092,,
2035,industryHeat_high,28BE,capaDem,3.381,,
2035,industryHeat_low,28BE,capaDem,2.014,,
2035,industryHeat_medium,28BE,capaDem,2.665,,
2035,spaceHeat,28BE,capaDem,35.812,,
2035,industryHeat_high,29LU,capaDem,0.243,,
2035,industryHeat_low,29LU,capaDem,0.096,,
2035,industryHeat_medium,29LU,capaDem,0.133,,
2035,spaceHeat,29LU,capaDem,2.002,,
2035,industryHeat_high,30NL,capaDem,4.984,,
2035,industryHeat_low,30NL,capaDem,3.54,,
2035,industryHeat_medium,30NL,capaDem,3.317,,
2035,spaceHeat,30NL,capaDem,37.842,,
2035,industryHeat_high,31DE,capaDem,1.78,,
2035,industryHeat_low,31DE,capaDem,1.635,,
2035,industryHeat_medium,31DE,capaDem,1.791,,
2035,spaceHeat,31DE,capaDem,36.183,,
2035,industryHeat_high,32DE,capaDem,0.85,,
2035,industryHeat_low,32DE,capaDem,0.8,,
2035,industryHeat_medium,32DE,capaDem,0.808,,
2035,spaceHeat,32DE,capaDem,22.42,,
2035,industryHeat_high,33DE,capaDem,4.581,,
2035,industryHeat_low,33DE,capaDem,2.852,,
2035,industryHeat_medium,33DE,capaDem,3.052,,
2035,spaceHeat,33DE,capaDem,47.309,,
2035,industryHeat_high,34DE,capaDem,2.138,,
2035,industryHeat_low,34DE,capaDem,1.143,,
2035,industryHeat_medium,34DE,capaDem,1.36,,
2035,spaceHeat,34DE,capaDem,22.583,,
2035,industryHeat_high,35DE,capaDem,2.526,,
2035,industryHeat_low,35DE,capaDem,2.267,,
2035,industryHeat_medium,35DE,capaDem,2.15,,
2035,spaceHeat,35DE,capaDem,30.878,,
2035,industryHeat_high,36DE,capaDem,2.91,,
2035,industryHeat_low,36DE,capaDem,2.125,,
2035,industryHeat_medium,36DE,capaDem,2.3,,
2035,spaceHeat,36DE,capaDem,30.587,,
2035,industryHeat_high,37DE,capaDem,3.123,,
2035,industryHeat_low,37DE,capaDem,2.396,,
2035,industryHeat_medium,37DE,capaDem,2.551,,
2035,spaceHeat,37DE,capaDem,36.509,,
2035,industryHeat_high,38DK,capaDem,0.224,,
2035,industryHeat_low,38DK,capaDem,0.459,,
2035,industryHeat_medium,38DK,capaDem,0.585,,
2035,spaceHeat,38DK,capaDem,9.149,,
2035,industryHeat_high,39CZ,capaDem,1.127,,
2035,industryHeat_low,39CZ,capaDem,1.102,,
2035,industryHeat_medium,39CZ,capaDem,1.06,,
2035,spaceHeat,39CZ,capaDem,10.648,,
2035,industryHeat_high,40CZ,capaDem,1.1,,
2035,industryHeat_low,40CZ,capaDem,0.953,,
2035,industryHeat_medium,40CZ,capaDem,0.904,,
2035,spaceHeat,40CZ,capaDem,8.347,,
2035,industryHeat_high,41PL,capaDem,0.99,,
2035,industryHeat_low,41PL,capaDem,0.69,,
2035,industryHeat_medium,41PL,capaDem,1.178,,
2035,spaceHeat,41PL,capaDem,12.427,,
2035,industryHeat_high,42PL,capaDem,0.807,,
2035,industryHeat_low,42PL,capaDem,0.4,,
2035,industryHeat_medium,42PL,capaDem,0.654,,
2035,spaceHeat,42PL,capaDem,8.924,,
2035,industryHeat_high,43PL,capaDem,1.321,,
2035,industryHeat_low,43PL,capaDem,0.646,,
2035,industryHeat_medium,43PL,capaDem,1.043,,
2035,spaceHeat,43PL,capaDem,12.085,,
2035,industryHeat_high,44PL,capaDem,1.169,,
2035,industryHeat_low,44PL,capaDem,0.641,,
2035,industryHeat_medium,44PL,capaDem,1.156,,
2035,spaceHeat,44PL,capaDem,11.006,,
2035,industryHeat_high,45PL,capaDem,0.685,,
2035,industryHeat_low,45PL,capaDem,0.408,,
2035,industryHeat_medium,45PL,capaDem,0.775,,
2035,spaceHeat,45PL,capaDem,8.369,,
2035,industryHeat_high,46SK,capaDem,1.774,,
2035,industryHeat_low,46SK,capaDem,1.389,,
2035,industryHeat_medium,46SK,capaDem,0.652,,
2035,spaceHeat,46SK,capaDem,7.452,,
2035,industryHeat_high,47CH,capaDem,0.703,,
2035,industryHeat_low,47CH,capaDem,0.791,,
2035,industryHeat_medium,47CH,capaDem,3.295,,
2035,spaceHeat,47CH,capaDem,17.309,,
2035,industryHeat_high,48CH,capaDem,0.072,,
2035,industryHeat_low,48CH,capaDem,0.081,,
2035,industryHeat_medium,48CH,capaDem,0.341,,
2035,spaceHeat,48CH,capaDem,2.149,,
2035,industryHeat_high,49AT,capaDem,0.674,,
2035,industryHeat_low,49AT,capaDem,0.495,,
2035,industryHeat_medium,49AT,capaDem,0.752,,
2035,spaceHeat,49AT,capaDem,4.741,,
2035,industryHeat_high,50AT,capaDem,1.116,,
2035,industryHeat_low,50AT,capaDem,0.875,,
2035,industryHeat_medium,50AT,capaDem,1.394,,
2035,spaceHeat,50AT,capaDem,6.634,,
2035,industryHeat_high,51AT,capaDem,0.635,,
2035,industryHeat_low,51AT,capaDem,0.637,,
2035,industryHeat_medium,51AT,capaDem,0.931,,
2035,spaceHeat,51AT,capaDem,8.767,,
2035,industryHeat_high,52IT,capaDem,4.706,,
2035,industryHeat_low,52IT,capaDem,3.719,,
2035,industryHeat_medium,52IT,capaDem,3.157,,
2035,spaceHeat,52IT,capaDem,75.058,,
2035,industryHeat_high,53IT,capaDem,0.877,,
2035,industryHeat_low,53IT,capaDem,0.693,,
2035,industryHeat_medium,53IT,capaDem,0.589,,
2035,spaceHeat,53IT,capaDem,14.202,,
2035,industryHeat_high,54IT,capaDem,1.645,,
2035,industryHeat_low,54IT,capaDem,1.3,,
2035,industryHeat_medium,54IT,capaDem,1.103,,
2035,spaceHeat,54IT,capaDem,27.349,,
2035,industryHeat_high,55IT,capaDem,0.629,,
2035,industryHeat_low,55IT,capaDem,0.495,,
2035,industryHeat_medium,55IT,capaDem,0.422,,
2035,spaceHeat,55IT,capaDem,14.469,,
2035,industryHeat_high,56IT,capaDem,0.441,,
2035,industryHeat_low,56IT,capaDem,0.347,,
2035,industryHeat_medium,56IT,capaDem,0.296,,
2035,spaceHeat,56IT,capaDem,8.893,,
2035,industryHeat_high,57SI,capaDem,0.275,,
2035,industryHeat_low,57SI,capaDem,0.206,,
2035,industryHeat_medium,57SI,capaDem,0.305,,
2035,spaceHeat,57SI,capaDem,3.49,,
2035,industryHeat_high,58HU,capaDem,0.802,,
2035,industryHeat_low,58HU,capaDem,0.839,,
2035,industryHeat_medium,58HU,capaDem,0.488,,
2035,spaceHeat,58HU,capaDem,20.7,,
2035,industryHeat_high,59RO,capaDem,0.987,,
2035,industryHeat_low,59RO,capaDem,0.404,,
2035,industryHeat_medium,59RO,capaDem,0.503,,
2035,spaceHeat,59RO,capaDem,4.379,,
2035,industryHeat_high,60RO,capaDem,1.327,,
2035,industryHeat_low,60RO,capaDem,0.627,,
2035,industryHeat_medium,60RO,capaDem,0.795,,
2035,spaceHeat,60RO,capaDem,6.173,,
2035,industryHeat_high,61RO,capaDem,0.635,,
2035,industryHeat_low,61RO,capaDem,0.279,,
2035,industryHeat_medium,61RO,capaDem,0.364,,
2035,spaceHeat,61RO,capaDem,5.007,,
2035,industryHeat_high,62HR,capaDem,0.31,,
2035,industryHeat_low,62HR,capaDem,0.193,,
2035,industryHeat_medium,62HR,capaDem,0.464,,
2035,spaceHeat,62HR,capaDem,6.317,,
2035,industryHeat_high,63BA,capaDem,0.669,,
2035,industryHeat_low,63BA,capaDem,0.376,,
2035,industryHeat_medium,63BA,capaDem,0.528,,
2035,spaceHeat,63BA,capaDem,3.042,,
2035,industryHeat_high,64ME,capaDem,0.128,,
2035,industryHeat_low,64ME,capaDem,0.059,,
2035,industryHeat_medium,64ME,capaDem,0.079,,
2035,spaceHeat,64ME,capaDem,0.562,,
2035,industryHeat_high,65RS,capaDem,1.405,,
2035,industryHeat_low,65RS,capaDem,0.808,,
2035,industryHeat_medium,65RS,capaDem,1.13,,
2035,spaceHeat,65RS,capaDem,5.602,,
2035,industryHeat_high,66BG,capaDem,0.557,,
2035,industryHeat_low,66BG,capaDem,1.069,,
2035,industryHeat_medium,66BG,capaDem,0.56,,
2035,spaceHeat,66BG,capaDem,7.355,,
2035,industryHeat_high,67MK,capaDem,0.402,,
2035,industryHeat_low,67MK,capaDem,0.226,,
2035,industryHeat_medium,67MK,capaDem,0.313,,
2035,spaceHeat,67MK,capaDem,2.04,,
2035,industryHeat_high,68GR,capaDem,0.24,,
2035,industryHeat_low,68GR,capaDem,0.23,,
2035,industryHeat_medium,68GR,capaDem,0.248,,
2035,spaceHeat,68GR,capaDem,4.362,,
2035,industryHeat_high,69GR,capaDem,0.454,,
2035,industryHeat_low,69GR,capaDem,0.388,,
2035,industryHeat_medium,69GR,capaDem,0.448,,
2035,spaceHeat,69GR,capaDem,6.274,,
2035,industryHeat_high,70AL,capaDem,0.571,,
2035,industryHeat_low,70AL,capaDem,0.321,,
2035,industryHeat_medium,70AL,capaDem,0.451,,
2035,spaceHeat,70AL,capaDem,2.602,,
2035,industryHeat_high,72DK,capaDem,0.086,,
2035,industryHeat_low,72DK,capaDem,0.197,,
2035,industryHeat_medium,72DK,capaDem,0.239,,
2035,spaceHeat,72DK,capaDem,7.247,,
2035,industryHeat_high,73EE,capaDem,0.069,,
2035,industryHeat_low,73EE,capaDem,0.123,,
2035,industryHeat_medium,73EE,capaDem,0.223,,
2035,spaceHeat,73EE,capaDem,2.863,,
2035,industryHeat_high,74FI,capaDem,0.122,,
2035,industryHeat_low,74FI,capaDem,0.239,,
2035,industryHeat_medium,74FI,capaDem,0.377,,
2035,spaceHeat,74FI,capaDem,2.283,,
2035,industryHeat_high,75FI,capaDem,0.901,,
2035,industryHeat_low,75FI,capaDem,3.034,,
2035,industryHeat_medium,75FI,capaDem,4.649,,
2035,spaceHeat,75FI,capaDem,14.091,,
2035,industryHeat_high,77LT,capaDem,0.178,,
2035,industryHeat_low,77LT,capaDem,0.437,,
2035,industryHeat_medium,77LT,capaDem,0.249,,
2035,spaceHeat,77LT,capaDem,4.314,,
2035,industryHeat_high,78LV,capaDem,0.171,,
2035,industryHeat_low,78LV,capaDem,0.2,,
2035,industryHeat_medium,78LV,capaDem,0.46,,
2035,spaceHeat,78LV,capaDem,4.09,,
2035,industryHeat_high,79NO,capaDem,0.014,,
2035,industryHeat_low,79NO,capaDem,0.025,,
2035,industryHeat_medium,79NO,capaDem,0.165,,
2035,spaceHeat,79NO,capaDem,1.071,,
2035,industryHeat_high,80NO,capaDem,0.033,,
2035,industryHeat_low,80NO,capaDem,0.06,,
2035,industryHeat_medium,80NO,capaDem,0.389,,
2035,spaceHeat,80NO,capaDem,2.486,,
2035,industryHeat_high,81NO,capaDem,0.067,,
2035,industryHeat_low,81NO,capaDem,0.124,,
2035,industryHeat_medium,81NO,capaDem,0.795,,
2035,spaceHeat,81NO,capaDem,3.866,,
2035,industryHeat_high,82NO,capaDem,0.127,,
2035,industryHeat_low,82NO,capaDem,0.235,,
2035,industryHeat_medium,82NO,capaDem,1.506,,
2035,spaceHeat,82NO,capaDem,6.617,,
2035,industryHeat_high,83NO,capaDem,0.033,,
2035,industryHeat_low,83NO,capaDem,0.062,,
2035,industryHeat_medium,83NO,capaDem,0.397,,
2035,spaceHeat,83NO,capaDem,2.053,,
2035,industryHeat_high,84NO,capaDem,0.028,,
2035,industryHeat_low,84NO,capaDem,0.052,,
2035,industryHeat_medium,84NO,capaDem,0.332,,
2035,spaceHeat,84NO,capaDem,1.958,,
2035,industryHeat_high,85NO,capaDem,0.001,,
2035,industryHeat_low,85NO,capaDem,0.004,,
2035,industryHeat_medium,85NO,capaDem,0.046,,
2035,spaceHeat,85NO,capaDem,0.272,,
2035,industryHeat_high,86SE,capaDem,0.033,,
2035,industryHeat_low,86SE,capaDem,0.037,,
2035,industryHeat_medium,86SE,capaDem,0.178,,
2035,spaceHeat,86SE,capaDem,1.181,,
2035,industryHeat_high,87SE,capaDem,0.161,,
2035,industryHeat_low,87SE,capaDem,0.208,,
2035,industryHeat_medium,87SE,capaDem,1.101,,
2035,spaceHeat,87SE,capaDem,3.743,,
2035,industryHeat_high,88SE,capaDem,0.774,,
2035,industryHeat_low,88SE,capaDem,0.931,,
2035,industryHeat_medium,88SE,capaDem,3.753,,
2035,spaceHeat,88SE,capaDem,25.18,,
2035,industryHeat_high,89SE,capaDem,0.208,,
2035,industryHeat_low,89SE,capaDem,0.256,,
2035,industryHeat_medium,89SE,capaDem,1.021,,
2035,spaceHeat,89SE,capaDem,6.793,,
2035,industryHeat_high,90UK,capaDem,1.224,,
2035,industryHeat_low,90UK,capaDem,1.715,,
2035,industryHeat_medium,90UK,capaDem,2.396,,
2035,spaceHeat,90UK,capaDem,43.408,,
2035,industryHeat_high,91UK,capaDem,0.341,,
2035,industryHeat_low,91UK,capaDem,0.416,,
2035,industryHeat_medium,91UK,capaDem,0.594,,
2035,spaceHeat,91UK,capaDem,9.704,,
2035,industryHeat_high,92UK,capaDem,2.417,,
2035,industryHeat_low,92UK,capaDem,2.309,,
2035,industryHeat_medium,92UK,capaDem,3.489,,
2035,spaceHeat,92UK,capaDem,44.605,,
2035,industryHeat_high,93UK,capaDem,0.623,,
2035,industryHeat_low,93UK,capaDem,0.641,,
2035,industryHeat_medium,93UK,capaDem,0.943,,
2035,spaceHeat,93UK,capaDem,12.54,,
2035,industryHeat_high,94UK,capaDem,0.165,,
2035,industryHeat_low,94UK,capaDem,0.262,,
2035,industryHeat_medium,94UK,capaDem,0.375,,
2035,spaceHeat,94UK,capaDem,7.292,,
2035,industryHeat_high,95UK,capaDem,0.161,,
2035,industryHeat_low,95UK,capaDem,0.188,,
2035,industryHeat_medium,95UK,capaDem,0.284,,
2035,spaceHeat,95UK,capaDem,3.731,,
2035,industryHeat_high,96IE,capaDem,0.45,,
2035,industryHeat_low,96IE,capaDem,0.483,,
2035,industryHeat_medium,96IE,capaDem,0.69,,
2035,spaceHeat,96IE,capaDem,6.868,,
2035,industryHeat_high,98IT,capaDem,0.225,,
2035,industryHeat_low,98IT,capaDem,0.175,,
2035,industryHeat_medium,98IT,capaDem,0.151,,
2035,spaceHeat,98IT,capaDem,3.375,,
2035,industryHeat_high,99FR,capaDem,0.002,,
2035,industryHeat_low,99FR,capaDem,0.01,,
2035,industryHeat_medium,99FR,capaDem,0.007,,
2035,spaceHeat,99FR,capaDem,0.576,,
2040,industryHeat_high,01ES,capaDem,0.364,,
2040,industryHeat_low,01ES,capaDem,0.153,,
2040,industryHeat_medium,01ES,capaDem,0.308,,
2040,spaceHeat,01ES,capaDem,2.523,,
2040,industryHeat_high,02ES,capaDem,0.437,,
2040,industryHeat_low,02ES,capaDem,0.157,,
2040,industryHeat_medium,02ES,capaDem,0.337,,
2040,spaceHeat,02ES,capaDem,2.557,,
2040,industryHeat_high,03ES,capaDem,0.289,,
2040,industryHeat_low,03ES,capaDem,0.131,,
2040,industryHeat_medium,03ES,capaDem,0.274,,
2040,spaceHeat,03ES,capaDem,1.704,,
2040,industryHeat_high,04ES,capaDem,0.712,,
2040,industryHeat_low,04ES,capaDem,0.295,,
2040,industryHeat_medium,04ES,capaDem,0.653,,
2040,spaceHeat,04ES,capaDem,2.798,,
2040,industryHeat_high,05ES,capaDem,0.231,,
2040,industryHeat_low,05ES,capaDem,0.117,,
2040,industryHeat_medium,05ES,capaDem,0.268,,
2040,spaceHeat,05ES,capaDem,1.198,,
2040,industryHeat_high,06ES,capaDem,1.244,,
2040,industryHeat_low,06ES,capaDem,0.809,,
2040,industryHeat_medium,06ES,capaDem,1.95,,
2040,spaceHeat,06ES,capaDem,6.289,,
2040,industryHeat_high,07ES,capaDem,0.529,,
2040,industryHeat_low,07ES,capaDem,0.352,,
2040,industryHeat_medium,07ES,capaDem,0.788,,
2040,spaceHeat,07ES,capaDem,5.931,,
2040,industryHeat_high,08ES,capaDem,0.285,,
2040,industryHeat_low,08ES,capaDem,0.116,,
2040,industryHeat_medium,08ES,capaDem,0.237,,
2040,spaceHeat,08ES,capaDem,2.138,,
2040,industryHeat_high,09ES,capaDem,0.407,,
2040,industryHeat_low,09ES,capaDem,0.193,,
2040,industryHeat_medium,09ES,capaDem,0.38,,
2040,spaceHeat,09ES,capaDem,3.796,,
2040,industryHeat_high,10ES,capaDem,0.233,,
2040,industryHeat_low,10ES,capaDem,0.109,,
2040,industryHeat_medium,10ES,capaDem,0.218,,
2040,spaceHeat,10ES,capaDem,2.324,,
2040,industryHeat_high,11ES,capaDem,1.613,,
2040,industryHeat_low,11ES,capaDem,0.575,,
2040,industryHeat_medium,11ES,capaDem,1.334,,
2040,spaceHeat,11ES,capaDem,6.151,,
2040,industryHeat_high,12PT,capaDem,0.65,,
2040,industryHeat_low,12PT,capaDem,0.594,,
2040,industryHeat_medium,12PT,capaDem,1.243,,
2040,spaceHeat,12PT,capaDem,3.024,,
2040,industryHeat_high,13PT,capaDem,0.415,,
2040,industryHeat_low,13PT,capaDem,0.396,,
2040,industryHeat_medium,13PT,capaDem,0.657,,
2040,spaceHeat,13PT,capaDem,2.444,,
2040,industryHeat_high,14FR,capaDem,0.27,,
2040,industryHeat_low,14FR,capaDem,0.328,,
2040,industryHeat_medium,14FR,capaDem,0.433,,
2040,spaceHeat,14FR,capaDem,10.295,,
2040,industryHeat_high,15FR,capaDem,0.064,,
2040,industryHeat_low,15FR,capaDem,0.129,,
2040,industryHeat_medium,15FR,capaDem,0.153,,
2040,spaceHeat,15FR,capaDem,6.046,,
2040,industryHeat_high,16FR,capaDem,0.348,,
2040,industryHeat_low,16FR,capaDem,0.269,,
