timestep_2,region_3,technology_3,parameter,value,source
2030,28BE,oilLiquidBoilerProLow,capaConvResi,0.053,
2030,28BE,oilPlantProLowStock,capaConvResi,0.056,
2030,28BE,bioBoilerProMed,capaConvResi,0.2,
2030,28BE,bioEngineProMed,capaConvResi,0.46,
2030,28BE,coalBoilerProMed,capaConvResi,0.137,
2030,28BE,eBoilerProMed,capaConvResi,0.053,
2030,28BE,gasBoilerProMed,capaConvResi,0.405,
2030,28BE,gasEngineProMed,capaConvResi,1.011,
2030,28BE,oilLiquidBoilerProMed,capaConvResi,0.244,
2030,28BE,hardcoalPlantProMedStock,capaConvResi,0.299,
2030,28BE,oilPlantProMedStock,capaConvResi,0.162,
2030,28BE,districtHeatSpace,capaConvResi,0.44,
2030,28BE,bioBoilerSpaceStock,capaConvResi,1.883,
2030,28BE,gasBoilerSpaceStock,capaConvResi,16.076,
2030,28BE,oilLiquidBoilerSpaceStock,capaConvResi,10.964,
2030,28BE,resistiveHeatSpaceStock,capaConvResi,2.501,
2030,28BE,coalBoilerSpaceStock,capaConvResi,0.272,
2030,29LU,eBoilerProHigh,capaConvResi,0.096,
2030,29LU,gasBoilerProHigh,capaConvResi,0.107,
2030,29LU,districtHeatSpace,capaConvResi,0.274,
2030,29LU,bioBoilerSpaceStock,capaConvResi,0.089,
2030,29LU,gasBoilerSpaceStock,capaConvResi,1.181,
2030,29LU,oilLiquidBoilerSpaceStock,capaConvResi,0.735,
2030,29LU,resistiveHeatSpaceStock,capaConvResi,0.095,
2030,30NL,coalBoilerProHigh,capaConvResi,1.072,
2030,30NL,gasBoilerProHigh,capaConvResi,1.723,
2030,30NL,oilLiquidBoilerProHigh,capaConvResi,2.308,
2030,30NL,bioBoilerProLow,capaConvResi,0.053,
2030,30NL,ccgtGasChpProLow,capaConvResi,2.619,
2030,30NL,districtHeatPro,capaConvResi,0.994,
2030,30NL,gasBoilerProLow,capaConvResi,0.341,
2030,30NL,gasEngineProLow,capaConvResi,0.162,
2030,30NL,oilLiquidBoilerProLow,capaConvResi,0.13,
2030,30NL,oilPlantProLowStock,capaConvResi,0.21,
2030,30NL,bioBoilerProMed,capaConvResi,0.06,
2030,30NL,bioEngineProMed,capaConvResi,0.16,
2030,30NL,ccgtGasChpProMed,capaConvResi,2.78,
2030,30NL,coalBoilerProMed,capaConvResi,0.112,
2030,30NL,gasBoilerProMed,capaConvResi,0.361,
2030,30NL,gasEngineProMed,capaConvResi,0.172,
2030,30NL,oilLiquidBoilerProMed,capaConvResi,0.495,
2030,30NL,hardcoalPlantProMedStock,capaConvResi,0.428,
2030,30NL,oilPlantProMedStock,capaConvResi,0.332,
2030,30NL,districtHeatSpace,capaConvResi,1.709,
2030,30NL,bioBoilerSpaceStock,capaConvResi,2.042,
2030,30NL,gasBoilerSpaceStock,capaConvResi,33.017,
2030,30NL,oilLiquidBoilerSpaceStock,capaConvResi,0.322,
2030,30NL,resistiveHeatSpaceStock,capaConvResi,2.004,
2030,30NL,heatpumpAirSpace,capaConvResi,0.152,
2030,31DE,coalBoilerProHigh,capaConvResi,0.556,
2030,31DE,eBoilerProHigh,capaConvResi,0.081,
2030,31DE,gasBoilerProHigh,capaConvResi,0.8,
2030,31DE,oilLiquidBoilerProHigh,capaConvResi,0.388,
2030,31DE,ccgtGasChpProLow,capaConvResi,0.142,
2030,31DE,districtHeatPro,capaConvResi,0.572,
2030,31DE,gasBoilerProLow,capaConvResi,0.238,
2030,31DE,gasEngineProLow,capaConvResi,0.36,
2030,31DE,oilPlantProLowStock,capaConvResi,0.063,
2030,31DE,bioBoilerProMed,capaConvResi,0.094,
2030,31DE,bioEngineProMed,capaConvResi,0.183,
2030,31DE,ccgtGasChpProMed,capaConvResi,0.225,
2030,31DE,coalBoilerProMed,capaConvResi,0.125,
2030,31DE,gasBoilerProMed,capaConvResi,0.341,
2030,31DE,gasEngineProMed,capaConvResi,0.529,
2030,31DE,oilLiquidBoilerProMed,capaConvResi,0.146,
2030,31DE,hardcoalPlantProMedStock,capaConvResi,0.247,
2030,31DE,oilPlantProMedStock,capaConvResi,0.122,
2030,31DE,districtHeatSpace,capaConvResi,2.964,
2030,31DE,bioBoilerSpaceStock,capaConvResi,3.625,
2030,31DE,gasBoilerSpaceStock,capaConvResi,14.69,
2030,31DE,oilLiquidBoilerSpaceStock,capaConvResi,9.594,
2030,31DE,resistiveHeatSpaceStock,capaConvResi,1.588,
2030,31DE,coalBoilerSpaceStock,capaConvResi,0.318,
2030,31DE,heatpumpAirSpace,capaConvResi,0.114,
2030,32DE,coalBoilerProHigh,capaConvResi,0.265,
2030,32DE,gasBoilerProHigh,capaConvResi,0.382,
2030,32DE,oilLiquidBoilerProHigh,capaConvResi,0.185,
2030,32DE,ccgtGasChpProLow,capaConvResi,0.069,
2030,32DE,districtHeatPro,capaConvResi,0.28,
2030,32DE,gasBoilerProLow,capaConvResi,0.117,
2030,32DE,gasEngineProLow,capaConvResi,0.177,
2030,32DE,bioEngineProMed,capaConvResi,0.083,
2030,32DE,ccgtGasChpProMed,capaConvResi,0.101,
2030,32DE,coalBoilerProMed,capaConvResi,0.056,
2030,32DE,gasBoilerProMed,capaConvResi,0.154,
2030,32DE,gasEngineProMed,capaConvResi,0.239,
2030,32DE,oilLiquidBoilerProMed,capaConvResi,0.066,
2030,32DE,hardcoalPlantProMedStock,capaConvResi,0.111,
2030,32DE,oilPlantProMedStock,capaConvResi,0.055,
2030,32DE,districtHeatSpace,capaConvResi,1.837,
2030,32DE,bioBoilerSpaceStock,capaConvResi,2.246,
2030,32DE,gasBoilerSpaceStock,capaConvResi,9.102,
2030,32DE,oilLiquidBoilerSpaceStock,capaConvResi,5.945,
2030,32DE,resistiveHeatSpaceStock,capaConvResi,0.984,
2030,32DE,coalBoilerSpaceStock,capaConvResi,0.197,
2030,32DE,heatpumpAirSpace,capaConvResi,0.071,
2030,33DE,coalBoilerProHigh,capaConvResi,1.429,
2030,33DE,eBoilerProHigh,capaConvResi,0.209,
2030,33DE,gasBoilerProHigh,capaConvResi,2.058,
2030,33DE,oilLiquidBoilerProHigh,capaConvResi,0.999,
2030,33DE,bioBoilerProLow,capaConvResi,0.066,
2030,33DE,ccgtGasChpProLow,capaConvResi,0.247,
2030,33DE,districtHeatPro,capaConvResi,0.998,
2030,33DE,gasBoilerProLow,capaConvResi,0.416,
2030,33DE,gasEngineProLow,capaConvResi,0.629,
2030,33DE,oilLiquidBoilerProLow,capaConvResi,0.081,
2030,33DE,hardcoalPlantProLowStock,capaConvResi,0.066,
2030,33DE,oilPlantProLowStock,capaConvResi,0.11,
2030,33DE,bioBoilerProMed,capaConvResi,0.159,
2030,33DE,bioEngineProMed,capaConvResi,0.312,
2030,33DE,ccgtGasChpProMed,capaConvResi,0.383,
2030,33DE,coalBoilerProMed,capaConvResi,0.213,
2030,33DE,eBoilerProMed,capaConvResi,0.067,
2030,33DE,gasBoilerProMed,capaConvResi,0.581,
2030,33DE,gasEngineProMed,capaConvResi,0.901,
2030,33DE,oilLiquidBoilerProMed,capaConvResi,0.249,
2030,33DE,hardcoalPlantProMedStock,capaConvResi,0.42,
2030,33DE,oilPlantProMedStock,capaConvResi,0.208,
2030,33DE,districtHeatSpace,capaConvResi,3.876,
2030,33DE,bioBoilerSpaceStock,capaConvResi,4.74,
2030,33DE,gasBoilerSpaceStock,capaConvResi,19.207,
2030,33DE,oilLiquidBoilerSpaceStock,capaConvResi,12.544,
2030,33DE,resistiveHeatSpaceStock,capaConvResi,2.076,
2030,33DE,coalBoilerSpaceStock,capaConvResi,0.416,
2030,33DE,heatpumpAirSpace,capaConvResi,0.149,
2030,34DE,coalBoilerProHigh,capaConvResi,0.667,
2030,34DE,eBoilerProHigh,capaConvResi,0.097,
2030,34DE,gasBoilerProHigh,capaConvResi,0.961,
2030,34DE,oilLiquidBoilerProHigh,capaConvResi,0.466,
2030,34DE,ccgtGasChpProLow,capaConvResi,0.099,
2030,34DE,districtHeatPro,capaConvResi,0.4,
2030,34DE,gasBoilerProLow,capaConvResi,0.167,
2030,34DE,gasEngineProLow,capaConvResi,0.252,
2030,34DE,bioBoilerProMed,capaConvResi,0.071,
2030,34DE,bioEngineProMed,capaConvResi,0.139,
2030,34DE,ccgtGasChpProMed,capaConvResi,0.17,
2030,34DE,coalBoilerProMed,capaConvResi,0.095,
2030,34DE,gasBoilerProMed,capaConvResi,0.259,
2030,34DE,gasEngineProMed,capaConvResi,0.402,
2030,34DE,oilLiquidBoilerProMed,capaConvResi,0.111,
2030,34DE,hardcoalPlantProMedStock,capaConvResi,0.187,
2030,34DE,oilPlantProMedStock,capaConvResi,0.092,
2030,34DE,districtHeatSpace,capaConvResi,1.85,
2030,34DE,bioBoilerSpaceStock,capaConvResi,2.263,
2030,34DE,gasBoilerSpaceStock,capaConvResi,9.168,
2030,34DE,oilLiquidBoilerSpaceStock,capaConvResi,5.988,
2030,34DE,resistiveHeatSpaceStock,capaConvResi,0.991,
2030,34DE,coalBoilerSpaceStock,capaConvResi,0.199,
2030,34DE,heatpumpAirSpace,capaConvResi,0.071,
2030,35DE,coalBoilerProHigh,capaConvResi,0.788,
2030,35DE,eBoilerProHigh,capaConvResi,0.115,
2030,35DE,gasBoilerProHigh,capaConvResi,1.135,
2030,35DE,oilLiquidBoilerProHigh,capaConvResi,0.551,
2030,35DE,bioBoilerProLow,capaConvResi,0.053,
2030,35DE,ccgtGasChpProLow,capaConvResi,0.196,
2030,35DE,districtHeatPro,capaConvResi,0.793,
2030,35DE,gasBoilerProLow,capaConvResi,0.331,
2030,35DE,gasEngineProLow,capaConvResi,0.5,
2030,35DE,oilLiquidBoilerProLow,capaConvResi,0.064,
2030,35DE,hardcoalPlantProLowStock,capaConvResi,0.053,
2030,35DE,oilPlantProLowStock,capaConvResi,0.087,
2030,35DE,bioBoilerProMed,capaConvResi,0.112,
2030,35DE,bioEngineProMed,capaConvResi,0.22,
2030,35DE,ccgtGasChpProMed,capaConvResi,0.269,
2030,35DE,coalBoilerProMed,capaConvResi,0.15,
2030,35DE,gasBoilerProMed,capaConvResi,0.409,
2030,35DE,gasEngineProMed,capaConvResi,0.635,
2030,35DE,oilLiquidBoilerProMed,capaConvResi,0.175,
2030,35DE,hardcoalPlantProMedStock,capaConvResi,0.296,
2030,35DE,oilPlantProMedStock,capaConvResi,0.146,
2030,35DE,districtHeatSpace,capaConvResi,2.53,
2030,35DE,bioBoilerSpaceStock,capaConvResi,3.094,
2030,35DE,gasBoilerSpaceStock,capaConvResi,12.536,
2030,35DE,oilLiquidBoilerSpaceStock,capaConvResi,8.188,
2030,35DE,resistiveHeatSpaceStock,capaConvResi,1.355,
2030,35DE,coalBoilerSpaceStock,capaConvResi,0.272,
2030,35DE,heatpumpAirSpace,capaConvResi,0.097,
2030,36DE,coalBoilerProHigh,capaConvResi,0.908,
2030,36DE,eBoilerProHigh,capaConvResi,0.133,
2030,36DE,gasBoilerProHigh,capaConvResi,1.308,
2030,36DE,oilLiquidBoilerProHigh,capaConvResi,0.635,
2030,36DE,ccgtGasChpProLow,capaConvResi,0.184,
2030,36DE,districtHeatPro,capaConvResi,0.743,
2030,36DE,gasBoilerProLow,capaConvResi,0.31,
2030,36DE,gasEngineProLow,capaConvResi,0.468,
2030,36DE,oilLiquidBoilerProLow,capaConvResi,0.06,
2030,36DE,oilPlantProLowStock,capaConvResi,0.082,
2030,36DE,bioBoilerProMed,capaConvResi,0.12,
2030,36DE,bioEngineProMed,capaConvResi,0.235,
2030,36DE,ccgtGasChpProMed,capaConvResi,0.288,
2030,36DE,coalBoilerProMed,capaConvResi,0.161,
2030,36DE,eBoilerProMed,capaConvResi,0.05,
2030,36DE,gasBoilerProMed,capaConvResi,0.438,
2030,36DE,gasEngineProMed,capaConvResi,0.679,
2030,36DE,oilLiquidBoilerProMed,capaConvResi,0.188,
2030,36DE,hardcoalPlantProMedStock,capaConvResi,0.317,
2030,36DE,oilPlantProMedStock,capaConvResi,0.156,
2030,36DE,districtHeatSpace,capaConvResi,2.506,
2030,36DE,bioBoilerSpaceStock,capaConvResi,3.064,
2030,36DE,gasBoilerSpaceStock,capaConvResi,12.418,
2030,36DE,oilLiquidBoilerSpaceStock,capaConvResi,8.11,
2030,36DE,resistiveHeatSpaceStock,capaConvResi,1.342,
2030,36DE,coalBoilerSpaceStock,capaConvResi,0.269,
2030,36DE,heatpumpAirSpace,capaConvResi,0.096,
2030,37DE,coalBoilerProHigh,capaConvResi,0.975,
2030,37DE,eBoilerProHigh,capaConvResi,0.142,
2030,37DE,gasBoilerProHigh,capaConvResi,1.404,
2030,37DE,oilLiquidBoilerProHigh,capaConvResi,0.681,
2030,37DE,bioBoilerProLow,capaConvResi,0.056,
2030,37DE,ccgtGasChpProLow,capaConvResi,0.208,
2030,37DE,districtHeatPro,capaConvResi,0.838,
2030,37DE,gasBoilerProLow,capaConvResi,0.349,
2030,37DE,gasEngineProLow,capaConvResi,0.528,
2030,37DE,oilLiquidBoilerProLow,capaConvResi,0.068,
2030,37DE,hardcoalPlantProLowStock,capaConvResi,0.056,
2030,37DE,oilPlantProLowStock,capaConvResi,0.092,
2030,37DE,bioBoilerProMed,capaConvResi,0.133,
2030,37DE,bioEngineProMed,capaConvResi,0.261,
2030,37DE,ccgtGasChpProMed,capaConvResi,0.32,
2030,37DE,coalBoilerProMed,capaConvResi,0.178,
2030,37DE,eBoilerProMed,capaConvResi,0.056,
2030,37DE,gasBoilerProMed,capaConvResi,0.486,
2030,37DE,gasEngineProMed,capaConvResi,0.753,
2030,37DE,oilLiquidBoilerProMed,capaConvResi,0.208,
2030,37DE,hardcoalPlantProMedStock,capaConvResi,0.351,
2030,37DE,oilPlantProMedStock,capaConvResi,0.173,
2030,37DE,districtHeatSpace,capaConvResi,2.991,
2030,37DE,bioBoilerSpaceStock,capaConvResi,3.658,
2030,37DE,gasBoilerSpaceStock,capaConvResi,14.822,
2030,37DE,oilLiquidBoilerSpaceStock,capaConvResi,9.681,
2030,37DE,resistiveHeatSpaceStock,capaConvResi,1.602,
2030,37DE,coalBoilerSpaceStock,capaConvResi,0.321,
2030,37DE,heatpumpAirSpace,capaConvResi,0.115,
2030,38DK,gasBoilerProHigh,capaConvResi,0.121,
2030,38DK,oilLiquidBoilerProHigh,capaConvResi,0.08,
2030,38DK,ccgtGasChpProLow,capaConvResi,0.183,
2030,38DK,districtHeatPro,capaConvResi,0.077,
2030,38DK,gasBoilerProLow,capaConvResi,0.052,
2030,38DK,gasEngineProLow,capaConvResi,0.081,
2030,38DK,oilPlantProLowStock,capaConvResi,0.053,
2030,38DK,bioEngineProMed,capaConvResi,0.122,
2030,38DK,ccgtGasChpProMed,capaConvResi,0.199,
2030,38DK,gasBoilerProMed,capaConvResi,0.056,
2030,38DK,gasEngineProMed,capaConvResi,0.088,
2030,38DK,oilLiquidBoilerProMed,capaConvResi,0.091,
2030,38DK,oilPlantProMedStock,capaConvResi,0.117,
2030,38DK,districtHeatSpace,capaConvResi,3.903,
2030,38DK,bioBoilerSpaceStock,capaConvResi,1.453,
2030,38DK,gasBoilerSpaceStock,capaConvResi,1.253,
2030,38DK,oilLiquidBoilerSpaceStock,capaConvResi,0.499,
2030,38DK,resistiveHeatSpaceStock,capaConvResi,0.567,
2030,38DK,heatpumpAirSpace,capaConvResi,0.072,
2030,39CZ,coalBoilerProHigh,capaConvResi,0.562,
2030,39CZ,gasBoilerProHigh,capaConvResi,0.337,
2030,39CZ,oilLiquidBoilerProHigh,capaConvResi,0.25,
2030,39CZ,ccgtGasChpProLow,capaConvResi,0.161,
2030,39CZ,districtHeatPro,capaConvResi,0.32,
2030,39CZ,gasBoilerProLow,capaConvResi,0.158,
2030,39CZ,gasEngineProLow,capaConvResi,0.333,
2030,39CZ,bioBoilerProMed,capaConvResi,0.104,
2030,39CZ,bioEngineProMed,capaConvResi,0.211,
2030,39CZ,ccgtGasChpProMed,capaConvResi,0.111,
2030,39CZ,coalBoilerProMed,capaConvResi,0.089,
2030,39CZ,gasBoilerProMed,capaConvResi,0.109,
2030,39CZ,gasEngineProMed,capaConvResi,0.238,
2030,39CZ,oilLiquidBoilerProMed,capaConvResi,0.138,
2030,39CZ,hardcoalPlantProMedStock,capaConvResi,0.209,
2030,39CZ,districtHeatSpace,capaConvResi,2.605,
2030,39CZ,bioBoilerSpaceStock,capaConvResi,2.057,
2030,39CZ,gasBoilerSpaceStock,capaConvResi,4.183,
2030,39CZ,resistiveHeatSpaceStock,capaConvResi,1.048,
2030,39CZ,coalBoilerSpaceStock,capaConvResi,0.882,
2030,40CZ,coalBoilerProHigh,capaConvResi,0.549,
2030,40CZ,gasBoilerProHigh,capaConvResi,0.329,
2030,40CZ,oilLiquidBoilerProHigh,capaConvResi,0.244,
2030,40CZ,ccgtGasChpProLow,capaConvResi,0.14,
2030,40CZ,districtHeatPro,capaConvResi,0.277,
2030,40CZ,gasBoilerProLow,capaConvResi,0.137,
2030,40CZ,gasEngineProLow,capaConvResi,0.288,
2030,40CZ,bioBoilerProMed,capaConvResi,0.089,
2030,40CZ,bioEngineProMed,capaConvResi,0.18,
2030,40CZ,ccgtGasChpProMed,capaConvResi,0.095,
2030,40CZ,coalBoilerProMed,capaConvResi,0.076,
2030,40CZ,gasBoilerProMed,capaConvResi,0.093,
2030,40CZ,gasEngineProMed,capaConvResi,0.203,
2030,40CZ,oilLiquidBoilerProMed,capaConvResi,0.118,
2030,40CZ,hardcoalPlantProMedStock,capaConvResi,0.179,
2030,40CZ,districtHeatSpace,capaConvResi,2.042,
2030,40CZ,bioBoilerSpaceStock,capaConvResi,1.613,
2030,40CZ,gasBoilerSpaceStock,capaConvResi,3.279,
2030,40CZ,resistiveHeatSpaceStock,capaConvResi,0.822,
2030,40CZ,coalBoilerSpaceStock,capaConvResi,0.691,
2030,41PL,coalBoilerProHigh,capaConvResi,0.371,
2030,41PL,gasBoilerProHigh,capaConvResi,0.363,
2030,41PL,oilLiquidBoilerProHigh,capaConvResi,0.24,
2030,41PL,coalBoilerProLow,capaConvResi,0.065,
2030,41PL,districtHeatPro,capaConvResi,0.164,
2030,41PL,gasBoilerProLow,capaConvResi,0.064,
2030,41PL,gasEngineProLow,capaConvResi,0.147,
2030,41PL,hardcoalPlantProLowStock,capaConvResi,0.16,
2030,41PL,bioBoilerProMed,capaConvResi,0.115,
2030,41PL,bioEngineProMed,capaConvResi,0.219,
2030,41PL,coalBoilerProMed,capaConvResi,0.14,
2030,41PL,gasBoilerProMed,capaConvResi,0.112,
2030,41PL,gasEngineProMed,capaConvResi,0.274,
2030,41PL,oilLiquidBoilerProMed,capaConvResi,0.094,
2030,41PL,hardcoalPlantProMedStock,capaConvResi,0.332,
2030,41PL,districtHeatSpace,capaConvResi,3.525,
2030,41PL,bioBoilerSpaceStock,capaConvResi,1.669,
2030,41PL,gasBoilerSpaceStock,capaConvResi,2.938,
2030,41PL,oilLiquidBoilerSpaceStock,capaConvResi,0.4,
2030,41PL,resistiveHeatSpaceStock,capaConvResi,0.788,
2030,41PL,coalBoilerSpaceStock,capaConvResi,4.861,
2030,42PL,coalBoilerProHigh,capaConvResi,0.303,
2030,42PL,gasBoilerProHigh,capaConvResi,0.296,
2030,42PL,oilLiquidBoilerProHigh,capaConvResi,0.195,
2030,42PL,districtHeatPro,capaConvResi,0.095,
2030,42PL,gasEngineProLow,capaConvResi,0.085,
2030,42PL,hardcoalPlantProLowStock,capaConvResi,0.093,
2030,42PL,bioBoilerProMed,capaConvResi,0.064,
2030,42PL,bioEngineProMed,capaConvResi,0.121,
2030,42PL,coalBoilerProMed,capaConvResi,0.078,
2030,42PL,gasBoilerProMed,capaConvResi,0.062,
2030,42PL,gasEngineProMed,capaConvResi,0.152,
2030,42PL,oilLiquidBoilerProMed,capaConvResi,0.052,
2030,42PL,hardcoalPlantProMedStock,capaConvResi,0.185,
2030,42PL,districtHeatSpace,capaConvResi,2.531,
2030,42PL,bioBoilerSpaceStock,capaConvResi,1.199,
2030,42PL,gasBoilerSpaceStock,capaConvResi,2.11,
2030,42PL,oilLiquidBoilerSpaceStock,capaConvResi,0.287,
2030,42PL,resistiveHeatSpaceStock,capaConvResi,0.566,
2030,42PL,coalBoilerSpaceStock,capaConvResi,3.491,
2030,43PL,coalBoilerProHigh,capaConvResi,0.495,
2030,43PL,eBoilerProHigh,capaConvResi,0.057,
2030,43PL,gasBoilerProHigh,capaConvResi,0.484,
2030,43PL,oilLiquidBoilerProHigh,capaConvResi,0.32,
2030,43PL,coalBoilerProLow,capaConvResi,0.061,
2030,43PL,districtHeatPro,capaConvResi,0.154,
2030,43PL,gasBoilerProLow,capaConvResi,0.06,
2030,43PL,gasEngineProLow,capaConvResi,0.137,
2030,43PL,hardcoalPlantProLowStock,capaConvResi,0.15,
2030,43PL,bioBoilerProMed,capaConvResi,0.102,
2030,43PL,bioEngineProMed,capaConvResi,0.193,
2030,43PL,coalBoilerProMed,capaConvResi,0.124,
2030,43PL,gasBoilerProMed,capaConvResi,0.099,
2030,43PL,gasEngineProMed,capaConvResi,0.243,
2030,43PL,oilLiquidBoilerProMed,capaConvResi,0.083,
2030,43PL,hardcoalPlantProMedStock,capaConvResi,0.294,
2030,43PL,districtHeatSpace,capaConvResi,3.428,
2030,43PL,bioBoilerSpaceStock,capaConvResi,1.623,
2030,43PL,gasBoilerSpaceStock,capaConvResi,2.858,
2030,43PL,oilLiquidBoilerSpaceStock,capaConvResi,0.389,
2030,43PL,resistiveHeatSpaceStock,capaConvResi,0.767,
2030,43PL,coalBoilerSpaceStock,capaConvResi,4.727,
2030,44PL,coalBoilerProHigh,capaConvResi,0.439,
2030,44PL,eBoilerProHigh,capaConvResi,0.05,
2030,44PL,gasBoilerProHigh,capaConvResi,0.428,
2030,44PL,oilLiquidBoilerProHigh,capaConvResi,0.283,
2030,44PL,coalBoilerProLow,capaConvResi,0.06,
2030,44PL,districtHeatPro,capaConvResi,0.152,
2030,44PL,gasBoilerProLow,capaConvResi,0.059,
2030,44PL,gasEngineProLow,capaConvResi,0.136,
2030,44PL,hardcoalPlantProLowStock,capaConvResi,0.149,
2030,44PL,bioBoilerProMed,capaConvResi,0.113,
2030,44PL,bioEngineProMed,capaConvResi,0.214,
2030,44PL,coalBoilerProMed,capaConvResi,0.137,
2030,44PL,gasBoilerProMed,capaConvResi,0.11,
2030,44PL,gasEngineProMed,capaConvResi,0.269,
2030,44PL,oilLiquidBoilerProMed,capaConvResi,0.092,
2030,44PL,hardcoalPlantProMedStock,capaConvResi,0.326,
2030,44PL,districtHeatSpace,capaConvResi,3.122,
2030,44PL,bioBoilerSpaceStock,capaConvResi,1.478,
2030,44PL,gasBoilerSpaceStock,capaConvResi,2.602,
2030,44PL,oilLiquidBoilerSpaceStock,capaConvResi,0.354,
2030,44PL,resistiveHeatSpaceStock,capaConvResi,0.698,
2030,44PL,coalBoilerSpaceStock,capaConvResi,4.305,
2030,45PL,coalBoilerProHigh,capaConvResi,0.257,
2030,45PL,gasBoilerProHigh,capaConvResi,0.251,
2030,45PL,oilLiquidBoilerProHigh,capaConvResi,0.166,
2030,45PL,districtHeatPro,capaConvResi,0.097,
2030,45PL,gasEngineProLow,capaConvResi,0.087,
2030,45PL,hardcoalPlantProLowStock,capaConvResi,0.095,
2030,45PL,bioBoilerProMed,capaConvResi,0.076,
2030,45PL,bioEngineProMed,capaConvResi,0.144,
2030,45PL,coalBoilerProMed,capaConvResi,0.092,
2030,45PL,gasBoilerProMed,capaConvResi,0.074,
2030,45PL,gasEngineProMed,capaConvResi,0.181,
2030,45PL,oilLiquidBoilerProMed,capaConvResi,0.062,
2030,45PL,hardcoalPlantProMedStock,capaConvResi,0.219,
2030,45PL,districtHeatSpace,capaConvResi,2.374,
2030,45PL,bioBoilerSpaceStock,capaConvResi,1.124,
2030,45PL,gasBoilerSpaceStock,capaConvResi,1.979,
2030,45PL,oilLiquidBoilerSpaceStock,capaConvResi,0.269,
2030,45PL,resistiveHeatSpaceStock,capaConvResi,0.531,
2030,45PL,coalBoilerSpaceStock,capaConvResi,3.274,
2030,46SK,bioBoilerProHigh,capaConvResi,0.142,
2030,46SK,coalBoilerProHigh,capaConvResi,0.812,
2030,46SK,gasBoilerProHigh,capaConvResi,0.397,
2030,46SK,oilLiquidBoilerProHigh,capaConvResi,0.442,
2030,46SK,districtHeatPro,capaConvResi,0.154,
2030,46SK,gasBoilerProLow,capaConvResi,0.451,
2030,46SK,gasEngineProLow,capaConvResi,0.538,
2030,46SK,bioBoilerProMed,capaConvResi,0.175,
2030,46SK,bioEngineProMed,capaConvResi,0.147,
2030,46SK,coalBoilerProMed,capaConvResi,0.089,
2030,46SK,oilLiquidBoilerProMed,capaConvResi,0.065,
2030,46SK,hardcoalPlantProMedStock,capaConvResi,0.067,
2030,46SK,districtHeatSpace,capaConvResi,1.514,
2030,46SK,bioBoilerSpaceStock,capaConvResi,0.127,
2030,46SK,gasBoilerSpaceStock,capaConvResi,4.884,
2030,46SK,oilLiquidBoilerSpaceStock,capaConvResi,0.076,
2030,46SK,resistiveHeatSpaceStock,capaConvResi,0.342,
2030,46SK,coalBoilerSpaceStock,capaConvResi,0.359,
2030,47CH,coalBoilerProHigh,capaConvResi,0.218,
2030,47CH,gasBoilerProHigh,capaConvResi,0.261,
2030,47CH,oilLiquidBoilerProHigh,capaConvResi,0.203,
2030,47CH,bioBoilerProLow,capaConvResi,0.058,
2030,47CH,districtHeatPro,capaConvResi,0.135,
2030,47CH,gasBoilerProLow,capaConvResi,0.112,
2030,47CH,gasEngineProLow,capaConvResi,0.39,
2030,47CH,oilPlantProLowStock,capaConvResi,0.066,
2030,47CH,bioBoilerProMed,capaConvResi,0.387,
2030,47CH,bioEngineProMed,capaConvResi,1.221,
2030,47CH,ccgtGasChpProMed,capaConvResi,0.07,
2030,47CH,coalBoilerProMed,capaConvResi,0.115,
2030,47CH,gasBoilerProMed,capaConvResi,0.269,
2030,47CH,gasEngineProMed,capaConvResi,1.021,
2030,47CH,oilLiquidBoilerProMed,capaConvResi,0.283,
2030,47CH,hardcoalPlantProMedStock,capaConvResi,0.35,
2030,47CH,oilPlantProMedStock,capaConvResi,0.279,
2030,47CH,districtHeatSpace,capaConvResi,0.575,
2030,47CH,bioBoilerSpaceStock,capaConvResi,2.525,
2030,47CH,gasBoilerSpaceStock,capaConvResi,3.63,
2030,47CH,oilLiquidBoilerSpaceStock,capaConvResi,6.951,
2030,47CH,resistiveHeatSpaceStock,capaConvResi,1.673,
2030,47CH,heatpumpAirSpace,capaConvResi,0.234,
2030,48CH,bioEngineProMed,capaConvResi,0.126,
2030,48CH,gasEngineProMed,capaConvResi,0.106,
2030,48CH,districtHeatSpace,capaConvResi,0.071,
2030,48CH,bioBoilerSpaceStock,capaConvResi,0.314,
2030,48CH,gasBoilerSpaceStock,capaConvResi,0.451,
2030,48CH,oilLiquidBoilerSpaceStock,capaConvResi,0.863,
2030,48CH,resistiveHeatSpaceStock,capaConvResi,0.208,
2030,49AT,coalBoilerProHigh,capaConvResi,0.21,
2030,49AT,gasBoilerProHigh,capaConvResi,0.25,
2030,49AT,oilLiquidBoilerProHigh,capaConvResi,0.194,
2030,49AT,districtHeatPro,capaConvResi,0.084,
2030,49AT,gasBoilerProLow,capaConvResi,0.071,
2030,49AT,gasEngineProLow,capaConvResi,0.244,
2030,49AT,bioBoilerProMed,capaConvResi,0.088,
2030,49AT,bioEngineProMed,capaConvResi,0.279,
2030,49AT,gasBoilerProMed,capaConvResi,0.062,
2030,49AT,gasEngineProMed,capaConvResi,0.233,
2030,49AT,oilLiquidBoilerProMed,capaConvResi,0.065,
2030,49AT,hardcoalPlantProMedStock,capaConvResi,0.08,
2030,49AT,oilPlantProMedStock,capaConvResi,0.064,
